row_label_raw,row_label_full,Chỉ tiêu,Mã số,Thuyết minh,Năm nay,Năm trước,numeric__Mã số,numeric__Thuyết minh,numeric__Năm nay,numeric__Năm trước
1. Doanh thu bán hàng và cung cấp dịch vụ,1. Doanh thu bán hàng và cung cấp dịch vụ,1. Doanh thu bán hàng và cung cấp dịch vụ,01,VI.1,2.585.736.268.742,2.503.768.921.575,1.0,,2585736268742.0,2503768921575.0
2. Các khoản giảm trừ doanh thu,2. Các khoản giảm trừ doanh thu,2. Các khoản giảm trừ doanh thu,02,VI.2,17.047.424.303,16.594.906.022,2.0,,17047424303.0,16594906022.0
3. Doanh thu thuần bán hàng và cung cấp dịch vụ,3. Doanh thu thuần bán hàng và cung cấp dịch vụ,3. Doanh thu thuần bán hàng và cung cấp dịch vụ,10,VI.3,2.568.688.844.439,2.487.174.015.553,10.0,,2568688844439.0,2487174015553.0
4. Giá vốn hàng bán,4. Giá vốn hàng bán,4. Giá vốn hàng bán,11,VI.4,1.729.198.714.955,1.846.705.794.144,11.0,,1729198714955.0,1846705794144.0
5. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ,5. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ,5. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ,20,,839.490.129.484,640.468.221.409,20.0,,839490129484.0,640468221409.0
6. Doanh thu hoạt động tài chính,6. Doanh thu hoạt động tài chính,6. Doanh thu hoạt động tài chính,21,VI.5,36.549.319.322,26.858.495.762,21.0,,36549319322.0,26858495762.0
7. Chi phí tài chính,7. Chi phí tài chính,7. Chi phí tài chính,22,VI.6,107.050.252.422,56.725.752.191,22.0,,107050252422.0,56725752191.0
Trong đó: Chi phí lãi vay,Trong đó: Chi phí lãi vay,Trong đó: Chi phí lãi vay,23,,96.056.007.775,37.386.634.438,23.0,,96056007775.0,37386634438.0
"8. Phần lãi hoặc lỗ trong công ty liên doanh, liên kết","8. Phần lãi hoặc lỗ trong công ty liên doanh, liên kết","8. Phần lãi hoặc lỗ trong công ty liên doanh, liên kết",24,,66.710.007.939,(29.014.157.522),24.0,,66710007939.0,-29014157522.0
9. Chi phí bán hàng,9. Chi phí bán hàng,9. Chi phí bán hàng,25,VI.7,197.134.334.653,144.047.086.829,25.0,,197134334653.0,144047086829.0
10. Chi phí quản lý doanh nghiệp,10. Chi phí quản lý doanh nghiệp,10. Chi phí quản lý doanh nghiệp,26,VI.8,154.539.356.736,150.149.648.357,26.0,,154539356736.0,150149648357.0
11. Lợi nhuận thuần từ hoạt động kinh doanh,11. Lợi nhuận thuần từ hoạt động kinh doanh,11. Lợi nhuận thuần từ hoạt động kinh doanh,30,,484.025.512.934,287.390.072.272,30.0,,484025512934.0,287390072272.0
12. Thu nhập khác,12. Thu nhập khác,12. Thu nhập khác,31,VI.9,886.742.886.827,626.902.746.353,31.0,,886742886827.0,626902746353.0
13. Chi phí khác,13. Chi phí khác,13. Chi phí khác,32,VI.10,89.211.450.948,14.447.731.555,32.0,,89211450948.0,14447731555.0
14. Lợi nhuận khác,14. Lợi nhuận khác,14. Lợi nhuận khác,40,,797.531.435.879,612.455.014.798,40.0,,797531435879.0,612455014798.0
15. Tổng lợi nhuận kế toán trước thuế,15. Tổng lợi nhuận kế toán trước thuế,15. Tổng lợi nhuận kế toán trước thuế,50,,1.281.556.948.813,899.845.087.070,50.0,,1281556948813.0,899845087070.0
16. Chi phí thuế thu nhập doanh nghiệp hiện hành,16. Chi phí thuế thu nhập doanh nghiệp hiện hành,16. Chi phí thuế thu nhập doanh nghiệp hiện hành,51,VI.11,291.120.609.581,133.178.726.195,51.0,,291120609581.0,133178726195.0
17. Chi phí thuế thu nhập doanh nghiệp hoãn lại,17. Chi phí thuế thu nhập doanh nghiệp hoãn lại,17. Chi phí thuế thu nhập doanh nghiệp hoãn lại,52,VI.11,495.066.446,44.770.230.443,52.0,,495066446.0,44770230443.0
18. Lợi nhuận sau thuế thu nhập doanh nghiệp,18. Lợi nhuận sau thuế thu nhập doanh nghiệp,18. Lợi nhuận sau thuế thu nhập doanh nghiệp,60,,989.941.272.786,721.896.130.432,60.0,,989941272786.0,721896130432.0
19. Lợi nhuận sau thuế của cổ đông của công ty mẹ,19. Lợi nhuận sau thuế của cổ đông của công ty mẹ,19. Lợi nhuận sau thuế của cổ đông của công ty mẹ,61,,986.154.280.785,711.237.905.763,61.0,,986154280785.0,711237905763.0
20. Lợi nhuận sau thuế của cổ đông không kiểm soát,20. Lợi nhuận sau thuế của cổ đông không kiểm soát,20. Lợi nhuận sau thuế của cổ đông không kiểm soát,62,,3.786.992.001,10.658.224.669,62.0,,3786992001.0,10658224669.0
21. Lãi cơ bản trên cổ phiếu,21. Lãi cơ bản trên cổ phiếu,21. Lãi cơ bản trên cổ phiếu,70,VI.12,2.281,1.682,70.0,,2281.0,1682.0
