row_label_raw,row_label_full,Khách hàng Dự án Khu đô thị mới Nam Vĩnh Yên,31/12/2021VND > 900.874.843.712,01/01/2021VND > 634.582.902.217,numeric__31/12/2021VND > 900.874.843.712,numeric__01/01/2021VND > 634.582.902.217
Khách hàng Dự án Khu phúc hợp Cap SaintJacques,Khách hàng Dự án Khu phúc hợp Cap SaintJacques,Khách hàng Dự án Khu phúc hợp Cap SaintJacques,326.741.275.791,392.630.511.022,326741275791.0,392630511022.0
Khách hàng Dự án Khu dân cư Hiệp Phước,Khách hàng Dự án Khu dân cư Hiệp Phước,Khách hàng Dự án Khu dân cư Hiệp Phước,173.471.255.601,381.018.355.421,173471255601.0,381018355421.0
Khách hàng Dự án Chung cư Vũng Tàu Gateway,Khách hàng Dự án Chung cư Vũng Tàu Gateway,Khách hàng Dự án Chung cư Vũng Tàu Gateway,139.501.821.945,347.744.414.936,139501821945.0,347744414936.0
Khách hàng Dự án du lịch Đô thị Sinh thái ĐạiPhước,Khách hàng Dự án du lịch Đô thị Sinh thái ĐạiPhước,Khách hàng Dự án du lịch Đô thị Sinh thái ĐạiPhước,106.966.657.130,139.546.849.603,106966657130.0,139546849603.0
Khách hàng Dự án Khu trung tâm Chí Linh - VũngTàu,Khách hàng Dự án Khu trung tâm Chí Linh - VũngTàu,Khách hàng Dự án Khu trung tâm Chí Linh - VũngTàu,50.168.792.579,45.915.773.651,50168792579.0,45915773651.0
Khách hàng Dự án Khu căn hộ cao cấp DICPhoenix,Khách hàng Dự án Khu căn hộ cao cấp DICPhoenix,Khách hàng Dự án Khu căn hộ cao cấp DICPhoenix,23.574.364.287,35.691.386.195,23574364287.0,35691386195.0
Khách hàng các dự án khácCộng,Khách hàng các dự án khácCộng,Khách hàng các dự án khácCộng,20.193.205.951,27.251.159.066,20193205951.0,27251159066.0
Khách hàng các dự án khácCộng,Khách hàng các dự án khácCộng,Khách hàng các dự án khácCộng,1.741.492.216.996,2.004.381.352.111,1741492216996.0,2004381352111.0
