row_label_raw,row_label_full,Tên công ty,Địa chỉ trụ sở chính,Kinh doanh chính,Số cuối năm,Số đầu năm,Số cuối năm_1,Số đầu năm_1,numeric__Địa chỉ trụ sở chính,numeric__Kinh doanh chính,numeric__Số cuối năm,numeric__Số đầu năm,numeric__Số cuối năm_1,numeric__Số đầu năm_1
1. Công ty Cổ phần Thủy điện Sông Đà 3 - Đaklô,1. Công ty Cổ phần Thủy điện Sông Đà 3 - Đaklô,1. Công ty Cổ phần Thủy điện Sông Đà 3 - Đaklô,"Thôn Măng đen, xã Đắk Long, huyện Kon PLông, tỉnh Kon Tum",Kinh doanh thủy điện,"50,48%","50,48%","98,97%","98,97%",,,0.5047999999999999,0.5047999999999999,0.9897,0.9897
2. Công ty Cổ phần Thủy điện Nậm Mu,2. Công ty Cổ phần Thủy điện Nậm Mu,2. Công ty Cổ phần Thủy điện Nậm Mu,"Xã Tân Thành, huyện Bắc Giang, tỉnh Hà Giang",Kinh doanh thủy điện,"29,84%","29,84%","51,00%","51,00%",,,0.2984,0.2984,0.51,0.51
3. Công ty Cổ phần Sông Đà Tây Đô,3. Công ty Cổ phần Sông Đà Tây Đô,3. Công ty Cổ phần Sông Đà Tây Đô,"Tầng 8, tỏa nhà Sông Đà 9, đường Phạm Hùng, phường Mỹ Đình 2, quận Nam Từ Liêm, thành phố Hà Nội",Kinh doanh Bắt động sản,"22,65%","22,65%","75,90%","75,90%",,,0.22649999999999998,0.22649999999999998,0.759,0.759
4. Công ty TNHH MTV Sông Đà 10.1,4. Công ty TNHH MTV Sông Đà 10.1,4. Công ty TNHH MTV Sông Đà 10.1,"Xã Ia monông, huyện Chupãh, tỉnh Gia Lai",Xây lắp,"62,27%","62,27%","100,00%","100,00%",,,0.6227,0.6227,1.0,1.0
5. Công ty Cổ phần Thủy điện Nậm He,5. Công ty Cổ phần Thủy điện Nậm He,5. Công ty Cổ phần Thủy điện Nậm He,"Bán Mường Tùng, xã Mường Tùng, huyện Mường Chà, tỉnh Điện Biên",Kinh doanh thủy điện,"35,77%","35,77%","57,45%","57,45%",,,0.3577,0.3577,0.5745,0.5745
6. Công ty Cổ phần Thủy điện Sông Đà Tây Nguyên,6. Công ty Cổ phần Thủy điện Sông Đà Tây Nguyên,6. Công ty Cổ phần Thủy điện Sông Đà Tây Nguyên,"Làng Kon Sơ Lăng, xã Hà Tây, huyện Chư Pãh, tỉnh Gia Lai",Kinh doanh thủy điện,"41,40%","41,40%","81,25%","81,25%",,,0.414,0.414,0.8125,0.8125
7. Công ty Cổ phần Phát triển Đô thị và Nông thôn Sông Đà,7. Công ty Cổ phần Phát triển Đô thị và Nông thôn Sông Đà,7. Công ty Cổ phần Phát triển Đô thị và Nông thôn Sông Đà,"Thôn Lai Xá, xã Thanh Thủy, huyện Thanh Hà, tỉnh Hải Dương","Khai thác, xử lý và cung cấp nước","37,48%","37,48%","73,48%","73,48%",,,0.37479999999999997,0.37479999999999997,0.7348,0.7348
