row_label_raw,row_label_full,col_0,31/12/2023,31/12/2023_1,01/01/2023,01/01/2023_1,numeric__31/12/2023,numeric__31/12/2023_1,numeric__01/01/2023,numeric__01/01/2023_1
,,,Giá gốc VND,Dự phòng VND,Giá gốc VND,Dự phòng VND,,,,
Hàng đang đi trên đường,Hàng đang đi trên đường,Hàng đang đi trên đường,3.916.354.802,-,606.921.991,-,3916354802.0,,606921991.0,
"Nguyên liệu, vật liệu","Nguyên liệu, vật liệu","Nguyên liệu, vật liệu",209.869.113.753,-,220.386.945.418,,209869113753.0,,220386945418.0,
"Công cụ, dụng cụ","Công cụ, dụng cụ","Công cụ, dụng cụ",11.526.555.148,-,14.592.434.439,-,11526555148.0,,14592434439.0,
Chi phí sản xuất kinh doanh dở dang,Chi phí sản xuất kinh doanh dở dang,Chi phí sản xuất kinh doanh dở dang,1.623.471.428.823,(5.000.000.000),2.127.100.546.668,-,1623471428823.0,-5000000000.0,2127100546668.0,
Thành phẩm,Thành phẩm,Thành phẩm,-,-,30.726.282,-,,,30726282.0,
Hàng hóa,Hàng hóa,Hàng hóa,12.241.092.889,-,12.241.092.889,-,12241092889.0,,12241092889.0,
Cộng,Cộng,Cộng,1.861.024.545.415,(5.000.000.000),2.374.958.667.687,-,1861024545415.0,-5000000000.0,2374958667687.0,
