row_label_raw,row_label_full,Trên 5 năm,Số cuối năm > Giá trị > 2.311.686.651.800,Số cuối năm > Số có khả năng trả nợ > 2.311.686.651.800,Trong năm > Tăng > 429.771.000.000,Trong năm > Giảm > 456.824.198.338,Số đầu năm > Giá trị > 2.338.739.850.138,Số đầu năm > Số có khả năng trả > 2.338.739.850.138,numeric__Số cuối năm > Giá trị > 2.311.686.651.800,numeric__Số cuối năm > Số có khả năng trả nợ > 2.311.686.651.800,numeric__Trong năm > Tăng > 429.771.000.000,numeric__Trong năm > Giảm > 456.824.198.338,numeric__Số đầu năm > Giá trị > 2.338.739.850.138,numeric__Số đầu năm > Số có khả năng trả > 2.338.739.850.138
- Ngân hàng TMCP PhátTriển TP. HCM,- Ngân hàng TMCP PhátTriển TP. HCM,- Ngân hàng TMCP PhátTriển TP. HCM,1.403.287.822.696,1.403.287.822.696,29.771.000.000,366.078.469.602,1.739.595.292.298,1.739.595.292.298,1403287822696.0,1403287822696.0,29771000000.0,366078469602.0,1739595292298.0,1739595292298.0
- Ngân hàng Ngoại thương,- Ngân hàng Ngoại thương,- Ngân hàng Ngoại thương,12.280.000.000,12.280.000.000,,7.445.226.736,19.725.226.736,19.725.226.736,12280000000.0,12280000000.0,,7445226736.0,19725226736.0,19725226736.0
- Ngân hàng TMCP Á Châu,- Ngân hàng TMCP Á Châu,- Ngân hàng TMCP Á Châu,1.852.000.000,1.852.000.000,,528.000.000,2.380.000.000,2.380.000.000,1852000000.0,1852000000.0,,528000000.0,2380000000.0,2380000000.0
- Ngân hàng TMCP Á Châu,- Ngân hàng TMCP Á Châu,- Ngân hàng TMCP Á Châu,20.800.000.000,20.800.000.000,,2.800.000.000,23.600.000.000,23.600.000.000,20800000000.0,20800000000.0,,2800000000.0,23600000000.0,23600000000.0
- Ngân hàng TMCP Việt NamThịnh Vượng,- Ngân hàng TMCP Việt NamThịnh Vượng,- Ngân hàng TMCP Việt NamThịnh Vượng,115.380.000.000,115.380.000.000,120.000.000.000,4.620.000.000,,,115380000000.0,115380000000.0,120000000000.0,4620000000.0,,
"- Ngân hàng HDBank RạchDừa, Vũng Tàu","- Ngân hàng HDBank RạchDừa, Vũng Tàu","- Ngân hàng HDBank RạchDừa, Vũng Tàu",459.622.348.483,459.622.348.483,,72.000.000.000,531.622.348.483,531.622.348.483,459622348483.0,459622348483.0,,72000000000.0,531622348483.0,531622348483.0
- Ngân hàng FirstCommercial Bank - CN TP.HCM,- Ngân hàng FirstCommercial Bank - CN TP.HCM,- Ngân hàng FirstCommercial Bank - CN TP.HCM,280.000.000.000,280.000.000.000,280.000.000.000,,,,280000000000.0,280000000000.0,280000000000.0,,,
- Ngân hàng Việt Nam ThịnhVượng - CN An Giang,- Ngân hàng Việt Nam ThịnhVượng - CN An Giang,- Ngân hàng Việt Nam ThịnhVượng - CN An Giang,18.464.480.621,18.464.480.621,,3.352.502.000,21.816.982.621,21.816.982.621,18464480621.0,18464480621.0,,3352502000.0,21816982621.0,21816982621.0
Cộng,Cộng,Cộng,3.409.124.741.970,3.409.124.741.970,1.685.788.034.000,1.431.316.255.290,3.154.652.963.260,3.154.652.963.260,3409124741970.0,3409124741970.0,1685788034000.0,1431316255290.0,3154652963260.0,3154652963260.0
