row_label_raw,row_label_full,a) Vay ngǎn hạn USD,Số cuối năm > Giá trị,Số cuối năm > Số có khả năng trả nợ,Trong năm > Tăng,Trong năm > Giảm,Số đầu năm > Giá trị,Số đầu năm > Số có khả năng trả nợ,numeric__Số cuối năm > Giá trị,numeric__Số cuối năm > Số có khả năng trả nợ,numeric__Trong năm > Tăng,numeric__Trong năm > Giảm,numeric__Số đầu năm > Giá trị,numeric__Số đầu năm > Số có khả năng trả nợ
- Ngân Hàng TNHHINDOVINA- CN Đồng Nai,- Ngân Hàng TNHHINDOVINA- CN Đồng Nai,- Ngân Hàng TNHHINDOVINA- CN Đồng Nai,,,41.707.796.000,41.707.796.000,,,,,41707796000.0,41707796000.0,,
- Ngân hàng Nam Á - CN Cần Thơ,- Ngân hàng Nam Á - CN Cần Thơ,- Ngân hàng Nam Á - CN Cần Thơ,41.527.500.000,41.527.500.000,102.876.000.000,135.055.533.500,73.707.033.500,73.707.033.500,41527500000.0,41527500000.0,102876000000.0,135055533500.0,73707033500.0,73707033500.0
- Ngân hàng TMCP ĐạiChứng Việt Nam CN An Giang,- Ngân hàng TMCP ĐạiChứng Việt Nam CN An Giang,- Ngân hàng TMCP ĐạiChứng Việt Nam CN An Giang,,,28.937.725.000,28.937.725.000,,,,,28937725000.0,28937725000.0,,
- Ngân hàng TMCP Sài Gòn -CN An Giang (SCB),- Ngân hàng TMCP Sài Gòn -CN An Giang (SCB),- Ngân hàng TMCP Sài Gòn -CN An Giang (SCB),,,172.762.100.000,208.094.320.000,35.332.220.000,35.332.220.000,,,172762100000.0,208094320000.0,35332220000.0,35332220000.0
- Ngân hàng Tiên Phong CNAn Giang.,- Ngân hàng Tiên Phong CNAn Giang.,- Ngân hàng Tiên Phong CNAn Giang.,,,17.664.490.000,42.098.785.000,24.434.295.000,24.434.295.000,,,17664490000.0,42098785000.0,24434295000.0,24434295000.0
- Ngân hàng TMCP Việt NamThịnh Vượng - Chi nhánh AnGiang,- Ngân hàng TMCP Việt NamThịnh Vượng - Chi nhánh AnGiang,- Ngân hàng TMCP Việt NamThịnh Vượng - Chi nhánh AnGiang,62.575.770.000,62.575.770.000,841.961.647.200,779.385.877.200,,,62575770000.0,62575770000.0,841961647200.0,779385877200.0,,
- Ngân hàng TMCP Hàng HảiViệt Nam Cần Thơ,- Ngân hàng TMCP Hàng HảiViệt Nam Cần Thơ,- Ngân hàng TMCP Hàng HảiViệt Nam Cần Thơ,,,430.900.000,24.038.500.000,23.607.600.000,23.607.600.000,,,430900000.0,24038500000.0,23607600000.0,23607600000.0
Cộng,Cộng,Cộng,6.127.409.896.494,6.127.409.896.494,12.972.389.935.697,11.452.916.817.709,4.607.936.778.506,4.607.936.778.506,6127409896494.0,6127409896494.0,12972389935697.0,11452916817709.0,4607936778506.0,4607936778506.0
