row_label_raw,row_label_full,a) Vay ngắn hạn,Số cuối năm > Giá trị,Số cuối năm > Số có khả năng trả nợ,Trong năm > Tăng,Trong năm > Giảm,Số đầu năm > Giá trị,Số đầu năm > Số có khả năng trả nợ,numeric__Số cuối năm > Giá trị,numeric__Số cuối năm > Số có khả năng trả nợ,numeric__Trong năm > Tăng,numeric__Trong năm > Giảm,numeric__Số đầu năm > Giá trị,numeric__Số đầu năm > Số có khả năng trả nợ
Vay ngắn hạn - VND,Vay ngắn hạn - VND,Vay ngắn hạn - VND,,,,,,,,,,,,
- Ngân hàng Việt Nam Thịnh Vượng - Chi nhánh An Giang,Vay ngắn hạn - VND > - Ngân hàng Việt Nam Thịnh Vượng - Chi nhánh An Giang,- Ngân hàng Việt Nam Thịnh Vượng - Chi nhánh An Giang,481.577.731.431,481.577.731.431,844.294.870.293,1.146.634.101.513,783.916.962.651,783.916.962.651,481577731431.0,481577731431.0,844294870293.0,1146634101513.0,783916962651.0,783916962651.0
- Ngân Hàng BPCE IOM - CN TP. Hồ Chí Minh,Vay ngắn hạn - VND > - Ngân Hàng BPCE IOM - CN TP. Hồ Chí Minh,- Ngân Hàng BPCE IOM - CN TP. Hồ Chí Minh,46.182.084.800,46.182.084.800,69.186.341.250,23.004.256.450,,,46182084800.0,46182084800.0,69186341250.0,23004256450.0,,
- Ngân Hàng TMCP Phát Triển TP Hồ Chí Minh - CN Vũng Tàu - PGD Rạch Dừa,Vay ngắn hạn - VND > - Ngân Hàng TMCP Phát Triển TP Hồ Chí Minh - CN Vũng Tàu - PGD Rạch Dừa,- Ngân Hàng TMCP Phát Triển TP Hồ Chí Minh - CN Vũng Tàu - PGD Rạch Dừa,170.000.000.000,170.000.000.000,170.000.000.000,,,,170000000000.0,170000000000.0,170000000000.0,,,
- Ngân hàng TMCP Đại Chứng Việt Nam - Chi nhánh An Giang,Vay ngắn hạn - VND > - Ngân hàng TMCP Đại Chứng Việt Nam - Chi nhánh An Giang,- Ngân hàng TMCP Đại Chứng Việt Nam - Chi nhánh An Giang,,,49.940.601.030,49.940.601.030,,,,,49940601030.0,49940601030.0,,
- Ngân Hàng TMCP Việt Nam Thịnh Vượng - CN An Giang,Vay ngắn hạn - VND > - Ngân Hàng TMCP Việt Nam Thịnh Vượng - CN An Giang,- Ngân Hàng TMCP Việt Nam Thịnh Vượng - CN An Giang,68.352.947.722,68.352.947.722,93.249.854.582,24.896.906.860,,,68352947722.0,68352947722.0,93249854582.0,24896906860.0,,
- Ngân hàng chính sách xã hội tỉnh An Giang,Vay ngắn hạn - VND > - Ngân hàng chính sách xã hội tỉnh An Giang,- Ngân hàng chính sách xã hội tỉnh An Giang,,,,329.280.000,329.280.000,329.280.000,,,,329280000.0,329280000.0,329280000.0
- Vay cá nhân,Vay ngắn hạn - VND > - Vay cá nhân,- Vay cá nhân,48.484.577.160,48.484.577.160,63.357.593.285,59.220.898.000,44.347.881.875,44.347.881.875,48484577160.0,48484577160.0,63357593285.0,59220898000.0,44347881875.0,44347881875.0
