row_label_raw,row_label_full,Mã số,NGUỒN VỐN,Thuyết minh,Số cuối năm,Số đầu năm,numeric__NGUỒN VỐN,numeric__Thuyết minh,numeric__Số cuối năm,numeric__Số đầu năm
400,400,400,D. VỐN CHỦ SỞ HỮU,V.19,7.839.818.224.523,7.576.339.750.459,,,7839818224523.0,7576339750459.0
410,410,410,I. Vốn chủ sở hữu,,7.829.554.839.423,7.568.709.729.259,,,7829554839423.0,7568709729259.0
411,411,411,1. Vốn đầu tư của chủ sở hữu,,3.365.267.520.000,2.588.678.490.000,,,3365267520000.0,2588678490000.0
411a,411a,411a,- Cổ phiếu phổ thông có quyền biểu quyết,,3.365.267.520.000,2.588.678.490.000,,,3365267520000.0,2588678490000.0
411b,411b,411b,- Cổ phiếu ưu đãi,,,,,,,
412,411b > 412,412,2. Thặng dư vốn cổ phần,,45.104.200.000,45.104.200.000,,,45104200000.0,45104200000.0
413,413,413,3. Quyền chọn chuyển đổi trái phiếu,,,,,,,
414,413 > 414,414,4. Vốn khác của chủ sở hữu,,341.715.380.976,272.989.640.875,,,341715380976.0,272989640875.0
415,415,415,5. Cổ phiếu quỹ (*),,,,,,,
416,416,416,6. Chênh lệch đánh giá lại tài sản,,,,,,,
417,417,417,7. Chênh lệch tỷ giá hối đoái,,,,,,,
418,417 > 418,418,8. Quỹ đầu tư phát triển,,131.293.378.883,117.244.369.244,,,131293378883.0,117244369244.0
419,417 > 419,419,9. Quỹ hỗ trợ sắp xếp doanh nghiệp,,4.878.380.532,4.878.380.532,,,4878380532.0,4878380532.0
420,417 > 420,420,10. Quỹ khác thuộc vốn chủ sở hữu,,7.379.561.151,9.330.551.512,,,7379561151.0,9330551512.0
421,417 > 421,421,11. Lợi nhuận sau thuế chưa phân phối,,1.314.266.286.158,2.051.103.481.262,,,1314266286158.0,2051103481262.0
421a,417 > 421a,421a,- LNST chưa phân phối lũy kế đến cuối năm trước,,685.876.059.063,1.450.666.770.376,,,685876059063.0,1450666770376.0
421b,417 > 421b,421b,- LNST chưa phân phối năm nay,,628.390.227.095,600.436.710.886,,,628390227095.0,600436710886.0
422,422,422,12. Nguồn vốn đầu tư XDCB,,,,,,,
429,422 > 429,429,13. Lợi ích cổ đông không kiểm soát,,2.619.650.131.723,2.479.380.615.834,,,2619650131723.0,2479380615834.0
430,422 > 430,430,II. Nguồn kinh phí và quỹ khác,,10.263.385.100,7.630.021.200,,,10263385100.0,7630021200.0
431,422 > 431,431,1. Nguồn kinh phí,,10.263.385.100,7.630.021.200,,,10263385100.0,7630021200.0
432,432,432,2. Nguồn kinh phí đã hình thành TSCĐ,,,,,,,
440,432 > 440,440,TỔNG CỘNG NGUỒN VỐN,,19.086.345.264.791,18.169.113.930.400,,,19086345264791.0,18169113930400.0
