row_label_raw,row_label_full,Chi phí nhân viên,83.132.499.835,73.091.818.113,numeric__83.132.499.835,numeric__73.091.818.113
"Chi phí công cụ, dụng cụ","Chi phí công cụ, dụng cụ","Chi phí công cụ, dụng cụ",4.472.963.644,7.415.966.673,4472963644.0,7415966673.0
Chi phí khấu hao,Chi phí khấu hao,Chi phí khấu hao,10.992.340.760,11.270.796.327,10992340760.0,11270796327.0
Dự phòng nợ phải thu khó đòi,Dự phòng nợ phải thu khó đòi,Dự phòng nợ phải thu khó đòi,,(878.327.487),,-878327487.0
Hoàn nhập dự phòng nợ phải thu khó đòi,Hoàn nhập dự phòng nợ phải thu khó đòi,Hoàn nhập dự phòng nợ phải thu khó đòi,(83.409.400),,-83409400.0,
"Thuế, phí, lệ phí","Thuế, phí, lệ phí","Thuế, phí, lệ phí",8.885.101.225,1.035.838.850,8885101225.0,1035838850.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,29.847.854.829,21.546.551.199,29847854829.0,21546551199.0
Các khoản chi phí QLDN khác,Các khoản chi phí QLDN khác,Các khoản chi phí QLDN khác,92.456.821.712,77.412.971.276,92456821712.0,77412971276.0
Lợi thế thương mại,Lợi thế thương mại,Lợi thế thương mại,16.680.244.814,,16680244814.0,
Cộng,Cộng,Cộng,246.384.417.419,190.895.614.951,246384417419.0,190895614951.0
