row_label_raw,row_label_full,col_0,Năm nay,Năm trước,numeric__Năm nay,numeric__Năm trước
Giá vốn cá xuất khẩu,Giá vốn cá xuất khẩu,Giá vốn cá xuất khẩu,2.841.338.482.158,2.079.166.323.356,2841338482158.0,2079166323356.0
Giá vốn của bất động sản,Giá vốn của bất động sản,Giá vốn của bất động sản,141.011.641.937,289.874.517.774,141011641937.0,289874517774.0
Giá vốn cung cấp dịch vụ,Giá vốn cung cấp dịch vụ,Giá vốn cung cấp dịch vụ,125.473.843.438,79.384.333.520,125473843438.0,79384333520.0
Giá vốn xây dựng,Giá vốn xây dựng,Giá vốn xây dựng,,82.179.170.578,,82179170578.0
Giá vốn thương mại,Giá vốn thương mại,Giá vốn thương mại,3.219.222.351.616,3.050.238.783.629,3219222351616.0,3050238783629.0
Giá vốn thức ăn cá,Giá vốn thức ăn cá,Giá vốn thức ăn cá,5.279.560.512.814,4.379.482.973.353,5279560512814.0,4379482973353.0
Giá vốn điện năng lượng mặt trời,Giá vốn điện năng lượng mặt trời,Giá vốn điện năng lượng mặt trời,193.816.056.718,186.138.727.439,193816056718.0,186138727439.0
Dự phòng / hoàn nhập dự phòng giám giá hàng tồn kho,Dự phòng / hoàn nhập dự phòng giám giá hàng tồn kho,Dự phòng / hoàn nhập dự phòng giám giá hàng tồn kho,307.120.895,(49.506.058.883),307120895.0,-49506058883.0
Giá vốn khác,Giá vốn khác,Giá vốn khác,2.232.875.486,1.352.287.537,2232875486.0,1352287537.0
Cộng,Cộng,Cộng,11.802.962.885.062,10.098.311.058.303,11802962885062.0,10098311058303.0
