row_label_raw,row_label_full,col_0,2021Triệu VND,2020Triệu VND,numeric__2021Triệu VND,numeric__2020Triệu VND
Thu nhập khác,Thu nhập khác,Thu nhập khác,Thu nhập khác,Thu nhập khác,,
Thu hồi nợ xấu đã sử dụng dự phòng xử lý,Thu nhập khác > Thu hồi nợ xấu đã sử dụng dự phòng xử lý,Thu hồi nợ xấu đã sử dụng dự phòng xử lý,215.974,208.790,215974.0,208790.0
Thu từ hoạt động kinh doanh khác,Thu nhập khác > Thu từ hoạt động kinh doanh khác,Thu từ hoạt động kinh doanh khác,193.612,200.897,193612.0,200897.0
Thu nhập khác,Thu nhập khác > Thu nhập khác,Thu nhập khác,17.842,52.027,17842.0,52027.0
,,,427.428,461.714,427428.0,461714.0
Chi phí khác,Chi phí khác,Chi phí khác,Chi phí khác,Chi phí khác,,
Chi về hoạt động kinh doanh khác,Chi phí khác > Chi về hoạt động kinh doanh khác,Chi về hoạt động kinh doanh khác,(158.840),(163.726),-158840.0,-163726.0
Chi phí khác,Chi phí khác > Chi phí khác,Chi phí khác,(57.444),(22.694),-57444.0,-22694.0
,,,(216.284),(186.420),-216284.0,-186420.0
,,,211.144,275.294,211144.0,275294.0
