row_label_raw,row_label_full,col_0,Số lượngcổ phiếu,Cổ phiếuthườngTriệu VND,numeric__Số lượngcổ phiếu,numeric__Cổ phiếuthườngTriệu VND
Tại ngày 1 tháng 1 năm 2020,Tại ngày 1 tháng 1 năm 2020,Tại ngày 1 tháng 1 năm 2020,1.662.737.277,16.627.373,1662737277.0,16627373.0
Cổ phiếu mới phát hành,Cổ phiếu mới phát hành,Cổ phiếu mới phát hành,498.821.183,4.988.212,498821183.0,4988212.0
Tại ngày 31 tháng 12 năm 2020,Tại ngày 31 tháng 12 năm 2020,Tại ngày 31 tháng 12 năm 2020,2.161.558.460,21.615.585,2161558460.0,21615585.0
Cổ phiếu mới phát hành,Cổ phiếu mới phát hành,Cổ phiếu mới phát hành,540.389.615,5.403.896,540389615.0,5403896.0
Tại ngày 31 tháng 12 năm 2021,Tại ngày 31 tháng 12 năm 2021,Tại ngày 31 tháng 12 năm 2021,2.701.948.075,27.019.481,2701948075.0,27019481.0
