row_label_raw,row_label_full,col_0,Thuyết minh,31.12.2021Triệu VND,31.12.2020Triệu VND,numeric__Thuyết minh,numeric__31.12.2021Triệu VND,numeric__31.12.2020Triệu VND
Đầu tư vào công ty con,Đầu tư vào công ty con,Đầu tư vào công ty con,11.2,3.505.000,1.805.000,112.0,3505000.0,1805000.0
Đầu tư vào công ty liên doanh,Đầu tư vào công ty liên doanh,Đầu tư vào công ty liên doanh,,-,1.000,,,1000.0
Đầu tư vào công ty liên kết,Đầu tư vào công ty liên kết,Đầu tư vào công ty liên kết,,-,200,,,200.0
Đầu tư dài hạn khác,Đầu tư dài hạn khác,Đầu tư dài hạn khác,11.3,299.317,101.827,113.0,299317.0,101827.0
Dự phòng giảm giá đầu tư dài hạn,Dự phòng giảm giá đầu tư dài hạn,Dự phòng giảm giá đầu tư dài hạn,11.4,(127.392),(5.305),114.0,-127392.0,-5305.0
,,,,3.676.925,1.902.722,,3676925.0,1902722.0
