row_label_raw,row_label_full,col_0,Tiền gửi và cho vay các tổ chức tín dụng khác Triệu VND,Cho vay khách hàng Triệu VND,Tiền gửi và vay các tổ chức tín dụng khác Triệu VND,Tiền gửi của khách hàng Triệu VND,Các cam kết tín dụng Triệu VND,Công cụ tài chính phải sinh (i) Triệu VND,Kinh doanh và đầu tư chứng khoán Triệu VND,numeric__Tiền gửi và cho vay các tổ chức tín dụng khác Triệu VND,numeric__Cho vay khách hàng Triệu VND,numeric__Tiền gửi và vay các tổ chức tín dụng khác Triệu VND,numeric__Tiền gửi của khách hàng Triệu VND,numeric__Các cam kết tín dụng Triệu VND,numeric__Công cụ tài chính phải sinh (i) Triệu VND,numeric__Kinh doanh và đầu tư chứng khoán Triệu VND
Trong nước,Trong nước,Trong nước,44.355.427,355.908.308,51.595.213,380.401.038,13.151.764,43.304.359,70.103.290,44355427.0,355908308.0,51595213.0,380401038.0,13151764.0,43304359.0,70103290.0
Nước ngoài,Nước ngoài,Nước ngoài,4.557.514,-,792.187,-,3.961.424,26.547,-,4557514.0,,792187.0,,3961424.0,26547.0,
,,,48.912.941,355.908.308,52.387.400,380.401.038,17.113.188,43.330.906,70.103.290,48912941.0,355908308.0,52387400.0,380401038.0,17113188.0,43330906.0,70103290.0
