row_label_raw,row_label_full,col_0,31.12.2021 > Số cổ phiếu,31.12.2021 > Giá trịTriệu VND,31.12.2020 > Số cổ phiếu,31.12.2020 > Giá trịTriệu VND,numeric__31.12.2021 > Số cổ phiếu,numeric__31.12.2021 > Giá trịTriệu VND,numeric__31.12.2020 > Số cổ phiếu,numeric__31.12.2020 > Giá trịTriệu VND
Vốn cổ phần được duyệt đãphát hành,Vốn cổ phần được duyệt đãphát hành,Vốn cổ phần được duyệt đãphát hành,2.701.948.075,27.019.481,2.161.558.460,21.615.585,2701948075.0,27019481.0,2161558460.0,21615585.0
Cổ phiếu phổ thông đang lưu hành,Cổ phiếu phổ thông đang lưu hành,Cổ phiếu phổ thông đang lưu hành,2.701.948.075,27.019.481,2.161.558.460,21.615.585,2701948075.0,27019481.0,2161558460.0,21615585.0
