row_label_raw,row_label_full,col_0,Tại ngày 31/12/2023VND > Giá trị,Tại ngày 31/12/2023VND > Số có khả năng trả nợ,Tại ngày 01/01/2023VND > Giá trị,Tại ngày 01/01/2023VND > Số có khả năng trả nợ,numeric__Tại ngày 31/12/2023VND > Giá trị,numeric__Tại ngày 31/12/2023VND > Số có khả năng trả nợ,numeric__Tại ngày 01/01/2023VND > Giá trị,numeric__Tại ngày 01/01/2023VND > Số có khả năng trả nợ
Phải trả cho các bên liên quan - Xem thêm Mục 8,Phải trả cho các bên liên quan - Xem thêm Mục 8,Phải trả cho các bên liên quan - Xem thêm Mục 8,18.179.274.342,18.179.274.342,46.893.818.495,46.893.818.495,18179274342.0,18179274342.0,46893818495.0,46893818495.0
Phải trả cho người bán:,Phải trả cho người bán:,Phải trả cho người bán:,,,,,,,,
Hội đồng bồi thường huyện Châu Đức,Phải trả cho người bán: > Hội đồng bồi thường huyện Châu Đức,Hội đồng bồi thường huyện Châu Đức,118.119.172.762,118.119.172.762,110.420.443.633,110.420.443.633,118119172762.0,118119172762.0,110420443633.0,110420443633.0
Phải trả cho các đối tượng khác (*),Phải trả cho người bán: > Phải trả cho các đối tượng khác (*),Phải trả cho các đối tượng khác (*),650.490.804.997,650.490.804.997,565.476.713.950,565.476.713.950,650490804997.0,650490804997.0,565476713950.0,565476713950.0
Cộng,Phải trả cho người bán: > Cộng,Cộng,786.789.252.101,786.789.252.101,722.790.976.078,722.790.976.078,786789252101.0,786789252101.0,722790976078.0,722790976078.0
