row_label_raw,row_label_full,col_0,Năm 2023VND,Năm 2022VND,numeric__Năm 2023VND,numeric__Năm 2022VND
"Bán hàng hóa, cung cấp dịch vụ:","Bán hàng hóa, cung cấp dịch vụ:","Bán hàng hóa, cung cấp dịch vụ:","Bán hàng hóa, cung cấp dịch vụ:","Bán hàng hóa, cung cấp dịch vụ:",,
Công ty Cổ phần Xây dựng Đồng Nai,"Bán hàng hóa, cung cấp dịch vụ: > Công ty Cổ phần Xây dựng Đồng Nai",Công ty Cổ phần Xây dựng Đồng Nai,2.422.000.419,3.621.921.480,2422000419.0,3621921480.0
Công ty Cổ phần Kinh doanh nhà Đồng Nai,"Bán hàng hóa, cung cấp dịch vụ: > Công ty Cổ phần Kinh doanh nhà Đồng Nai",Công ty Cổ phần Kinh doanh nhà Đồng Nai,2.379.238.471,114.475.149.037,2379238471.0,114475149037.0
Công ty Cổ phần Dịch vụ Cảng Đồng Nai,"Bán hàng hóa, cung cấp dịch vụ: > Công ty Cổ phần Dịch vụ Cảng Đồng Nai",Công ty Cổ phần Dịch vụ Cảng Đồng Nai,804.646.269,410.938.402,804646269.0,410938402.0
Công ty Cổ phần Sơn Đồng Nai,"Bán hàng hóa, cung cấp dịch vụ: > Công ty Cổ phần Sơn Đồng Nai",Công ty Cổ phần Sơn Đồng Nai,415.073.885,402.909.545,415073885.0,402909545.0
Trường Cao đẳng Công nghệ và Quản trị Sonadezi,"Bán hàng hóa, cung cấp dịch vụ: > Trường Cao đẳng Công nghệ và Quản trị Sonadezi",Trường Cao đẳng Công nghệ và Quản trị Sonadezi,673.301.000,516.568.325,673301000.0,516568325.0
Công ty Cổ phần Cảng Long Thành,"Bán hàng hóa, cung cấp dịch vụ: > Công ty Cổ phần Cảng Long Thành",Công ty Cổ phần Cảng Long Thành,647.599.094,634.984.149,647599094.0,634984149.0
Công ty TNHH Tiên Triết,"Bán hàng hóa, cung cấp dịch vụ: > Công ty TNHH Tiên Triết",Công ty TNHH Tiên Triết,300.278.481,4.094.411.494,300278481.0,4094411494.0
Công ty Cổ phần Dịch vụ và Xây dựngCấp nước Đồng Nai,"Bán hàng hóa, cung cấp dịch vụ: > Công ty Cổ phần Dịch vụ và Xây dựngCấp nước Đồng Nai",Công ty Cổ phần Dịch vụ và Xây dựngCấp nước Đồng Nai,299.539.469,131.107.471,299539469.0,131107471.0
Cộng - Xem thêm Mục 5.1,"Bán hàng hóa, cung cấp dịch vụ: > Cộng - Xem thêm Mục 5.1",Cộng - Xem thêm Mục 5.1,7.941.677.088,124.287.989.903,7941677088.0,124287989903.0
"Mua hàng hóa, dịch vụ:","Mua hàng hóa, dịch vụ:","Mua hàng hóa, dịch vụ:","Mua hàng hóa, dịch vụ:","Mua hàng hóa, dịch vụ:",,
Công ty Cổ phần Dịch vụ Cảng Đồng Nai,"Mua hàng hóa, dịch vụ: > Công ty Cổ phần Dịch vụ Cảng Đồng Nai",Công ty Cổ phần Dịch vụ Cảng Đồng Nai,67.800.417.181,59.653.757.598,67800417181.0,59653757598.0
Công ty Cổ phần Xây dựng Đồng Nai,"Mua hàng hóa, dịch vụ: > Công ty Cổ phần Xây dựng Đồng Nai",Công ty Cổ phần Xây dựng Đồng Nai,52.304.007.371,80.979.431.033,52304007371.0,80979431033.0
Công ty TNHH Tiên Triết,"Mua hàng hóa, dịch vụ: > Công ty TNHH Tiên Triết",Công ty TNHH Tiên Triết,4.506.544.112,4.094.411.494,4506544112.0,4094411494.0
Công ty Cổ phần Kinh doanh nhà Đồng Nai,"Mua hàng hóa, dịch vụ: > Công ty Cổ phần Kinh doanh nhà Đồng Nai",Công ty Cổ phần Kinh doanh nhà Đồng Nai,3.990.246.152,127.410.272.846,3990246152.0,127410272846.0
Công ty Cổ phần Dịch vụ và Xây dựngCấp nước Đồng Nai,"Mua hàng hóa, dịch vụ: > Công ty Cổ phần Dịch vụ và Xây dựngCấp nước Đồng Nai",Công ty Cổ phần Dịch vụ và Xây dựngCấp nước Đồng Nai,1.946.142.074,7.875.683.933,1946142074.0,7875683933.0
Trường Cao đẳng Công nghệ và Quản trị Sonadezi,"Mua hàng hóa, dịch vụ: > Trường Cao đẳng Công nghệ và Quản trị Sonadezi",Trường Cao đẳng Công nghệ và Quản trị Sonadezi,274.625.000,522.291.875,274625000.0,522291875.0
Công ty Cổ phần Cảng Long Thành,"Mua hàng hóa, dịch vụ: > Công ty Cổ phần Cảng Long Thành",Công ty Cổ phần Cảng Long Thành,-,31.632.800,,31632800.0
Cộng,"Mua hàng hóa, dịch vụ: > Cộng",Cộng,130.821.981.890,280.567.481.579,130821981890.0,280567481579.0
