row_label_raw,row_label_full,STT,Tên công ty,Ngành nghề hoạt động chính,Địa chỉ,Tỷ lệ quyền biểu quyết,Tỷ lệ vốn góp trực tiếp,Tỷ lệ lợi ích,numeric__Tên công ty,numeric__Ngành nghề hoạt động chính,numeric__Địa chỉ,numeric__Tỷ lệ quyền biểu quyết,numeric__Tỷ lệ vốn góp trực tiếp,numeric__Tỷ lệ lợi ích
1.,1.,1.,Công ty Cổ phần Sonadezi Giang Điền,"Kinh doanh bất động sản, quyền sử dụng đất thuộc chủ sở hữu, chủ sử dụng hoặc đi thuê","Số 1, Đường 1, khu công nghiệp Biên Hòa 1, phường An Bình, thành phố Biên Hòa, tỉnh Đồng Nai","46,45%","46,45%","46,45%",,,,0.4645,0.4645,0.4645
2.,2.,2.,Công ty Cổ phần Sonadezi Long Bình,"Kinh doanh bất động sản, quyền sử dụng đất thuộc chủ sở hữu, chủ sử dụng hoặc đi thuê","Số 1, Đường 3A, khu công nghiệp Biên Hòa 2, phường Long Bình Tân, thành phố Biên Hòa, tỉnh Đồng Nai","60,51%","46,22%","53,26%",,,,0.6051,0.4622,0.5326
3.,3.,3.,Công ty Cổ phần Dịch vụ Sonadezi,Thu gom rác thải không độc hại,"Số 1, Đường 1, khu công nghiệp Biên Hòa 1, phường An Bình, thành phố Biên Hòa, tỉnh Đồng Nai","47,00%","20,00%","35,38%",,,,0.47,0.2,0.3538
4.,4.,4.,Công ty Cổ phần Sonadezi Châu Đức,"Đầu tư xây dựng và kinh doanh cơ sở hạ tầng khu công nghiệp, kinh doanh bất động sản","Số 1, Đường 1, khu công nghiệp Biên Hòa 1, phường An Bình, thành phố Biên Hòa, tỉnh Đồng Nai","57,72%","46,84%","52,57%",,,,0.5771999999999999,0.46840000000000004,0.5257000000000001
5.,5.,5.,Công ty Cổ phần Sonadezi An Bình,Xây dựng công trình,"Số 113-116 lô C2, Đường 9, khu dân cư An Bình, phường An Bình, thành phố Biên Hòa, tỉnh Đồng Nai","60,44%","37,95%","49,81%",,,,0.6043999999999999,0.3795,0.49810000000000004
6.,6.,6.,Công ty Cổ phần Sonadezi Bình Thuận,"Kinh doanh bất động sản, quyền sử dụng đất thuộc chủ sở hữu, chủ sử dụng hoặc đi thuê","443 Khu phố 1, thị trấn Tân Minh, huyện Hàm Tân, tỉnh Bình Thuận","91,10%","42,00%","67,53%",,,,0.9109999999999999,0.42,0.6753
