row_label_raw,row_label_full,col_0,Năm 2023VND,Năm 2022VND,numeric__Năm 2023VND,numeric__Năm 2022VND
Tổng Công ty Cổ phần Phát triển Khu công nghiệp,Tổng Công ty Cổ phần Phát triển Khu công nghiệp,Tổng Công ty Cổ phần Phát triển Khu công nghiệp,19.838.707.613,-,19838707613.0,
Công ty Cổ phần Sonadezi Giang Điền,Công ty Cổ phần Sonadezi Giang Điền,Công ty Cổ phần Sonadezi Giang Điền,46.543.399.403,26.930.536.544,46543399403.0,26930536544.0
Công ty Cổ phần Cấp nước Đồng Nai,Công ty Cổ phần Cấp nước Đồng Nai,Công ty Cổ phần Cấp nước Đồng Nai,20.452.203.257,23.160.874.609,20452203257.0,23160874609.0
Công ty Cổ phần Môi trường Sonadezi,Công ty Cổ phần Môi trường Sonadezi,Công ty Cổ phần Môi trường Sonadezi,8.574.055.514,7.826.018.045,8574055514.0,7826018045.0
Công ty Cổ phần Căng Đồng Nai,Công ty Cổ phần Căng Đồng Nai,Công ty Cổ phần Căng Đồng Nai,73.726.149.624,58.033.918.611,73726149624.0,58033918611.0
Công ty Cổ phần Đầu tư Xây dựng và Vật liệu Đồng Nai,Công ty Cổ phần Đầu tư Xây dựng và Vật liệu Đồng Nai,Công ty Cổ phần Đầu tư Xây dựng và Vật liệu Đồng Nai,-,-,,
Công ty Cổ phần Phát triển Đô thị Công nghiệp số 2,Công ty Cổ phần Đầu tư Xây dựng và Vật liệu Đồng Nai > Công ty Cổ phần Phát triển Đô thị Công nghiệp số 2,Công ty Cổ phần Phát triển Đô thị Công nghiệp số 2,5.735.935.621,2.938.951.418,5735935621.0,2938951418.0
Công ty Cổ phần Sonadezi Long Thành,Công ty Cổ phần Đầu tư Xây dựng và Vật liệu Đồng Nai > Công ty Cổ phần Sonadezi Long Thành,Công ty Cổ phần Sonadezi Long Thành,25.128.097.648,19.485.959.357,25128097648.0,19485959357.0
Công ty Cổ phần Sonadezi Long Bình,Công ty Cổ phần Đầu tư Xây dựng và Vật liệu Đồng Nai > Công ty Cổ phần Sonadezi Long Bình,Công ty Cổ phần Sonadezi Long Bình,26.452.489.923,24.282.114.966,26452489923.0,24282114966.0
Công ty Cổ phần Dịch vụ Sonadezi,Công ty Cổ phần Đầu tư Xây dựng và Vật liệu Đồng Nai > Công ty Cổ phần Dịch vụ Sonadezi,Công ty Cổ phần Dịch vụ Sonadezi,4.209.583.472,6.059.030.574,4209583472.0,6059030574.0
Công ty Cổ phần Sonadezi Châu Đức,Công ty Cổ phần Đầu tư Xây dựng và Vật liệu Đồng Nai > Công ty Cổ phần Sonadezi Châu Đức,Công ty Cổ phần Sonadezi Châu Đức,48.003.995.759,46.811.479.061,48003995759.0,46811479061.0
Công ty Cổ phần Sonadezi An Bình,Công ty Cổ phần Đầu tư Xây dựng và Vật liệu Đồng Nai > Công ty Cổ phần Sonadezi An Bình,Công ty Cổ phần Sonadezi An Bình,1.200.452.870,2.858.322.235,1200452870.0,2858322235.0
Công ty Cổ phần Sonadezi Bình Thuận,Công ty Cổ phần Đầu tư Xây dựng và Vật liệu Đồng Nai > Công ty Cổ phần Sonadezi Bình Thuận,Công ty Cổ phần Sonadezi Bình Thuận,133.301.171,1.231.218.723,133301171.0,1231218723.0
Tổng chi phí thuế TNDN hiện hành,Công ty Cổ phần Đầu tư Xây dựng và Vật liệu Đồng Nai > Tổng chi phí thuế TNDN hiện hành,Tổng chi phí thuế TNDN hiện hành,279.998.371.875,219.618.424.143,279998371875.0,219618424143.0
