row_label_raw,row_label_full,Tên,Chức vụ,Năm 2023 VND,Năm 2022 VND,numeric__Chức vụ,numeric__Năm 2023 VND,numeric__Năm 2022 VND
Bà Đăng Lê Bích Phượng,Bà Đăng Lê Bích Phượng,Bà Đăng Lê Bích Phượng,Trường ban,678.475.841,703.937.000,,678475841.0,703937000.0
Ông Trần Ngọc Tòng,Ông Trần Ngọc Tòng,Ông Trần Ngọc Tòng,Thành viên,121.522.605,125.335.814,,121522605.0,125335814.0
Bà Phạm Thị Cẩm Hà,Bà Phạm Thị Cẩm Hà,Bà Phạm Thị Cẩm Hà,Thành viên,121.522.605,125.335.814,,121522605.0,125335814.0
Cộng,Cộng,Cộng,,921.521.051,954.608.628,,921521051.0,954608628.0
