row_label_raw,row_label_full,col_0,Tại ngày31/12/2023,Tại ngày01/01/2023,numeric__Tại ngày31/12/2023,numeric__Tại ngày01/01/2023
Ngoại tệ các loại:,Ngoại tệ các loại:,Ngoại tệ các loại:,Ngoại tệ các loại:,Ngoại tệ các loại:,,
USD,Ngoại tệ các loại: > USD,USD,"386.000,26","628.200,94",386000.26,628200.94
EUR,Ngoại tệ các loại: > EUR,EUR,"15,00","15,00",15.0,15.0
,,,Tại ngày31/12/2023VND,Tại ngày01/01/2023VND,,
Nợ khó đòi đã xử lý,Ngoại tệ các loại: > Nợ khó đòi đã xử lý,Nợ khó đòi đã xử lý,9.350.415.561,8.610.803.452,9350415561.0,8610803452.0
