row_label_raw,row_label_full,col_0,31/12/2021,31/12/2020,numeric__31/12/2021,numeric__31/12/2020
Tiền gửi có kỳ hạn bằng VND,Tiền gửi có kỳ hạn bằng VND,Tiền gửi có kỳ hạn bằng VND,"1,15% - 3,60%","0,11% - 1,6%",,
Tiền gửi có kỳ hạn bằng ngoại tệ,Tiền gửi có kỳ hạn bằng ngoại tệ,Tiền gửi có kỳ hạn bằng ngoại tệ,"0,20% - 0,45%","0,1% - 0,75%",,
Tiền vay bằng VND,Tiền vay bằng VND,Tiền vay bằng VND,"0,80% - 4,73%","0,15% - 5,66%",,
Tiền vay bằng ngoại tệ,Tiền vay bằng ngoại tệ,Tiền vay bằng ngoại tệ,"0,53% - 2,90%","1,01% - 3,26%",,
