row_label_raw,row_label_full,I,NGHÍA VỤ NỘ TIỂM ẢN VÀ CÁC CAM KẾT KHÁC,33,col_3,numeric__NGHÍA VỤ NỘ TIỂM ẢN VÀ CÁC CAM KẾT KHÁC,numeric__33,numeric__col_3
1,1,1,Bảo lãnh vay vốn,-,-,,,
2,2,2,Cam kết giao dịch hối đoái,,,,,
,,,Cam kết mua ngoại tệ,1.430.311,541.303,,1430311.0,541303.0
,,,Cam kết bán ngoại tệ,625.751,447.726,,625751.0,447726.0
,,,Cam kết mua - giao dịch hoán đổi tiền tệ,47.849.800,30.139.120,,47849800.0,30139120.0
,,,Cam kết bán - giao dịch hoán đổi tiền tệ,44.526.580,23.652.400,,44526580.0,23652400.0
3,2 > 3,3,Cam kết trong nghiệp vụ L/C,1.782.559,657.643,,1782559.0,657643.0
4,2 > 4,4,Bảo lãnh khác,4.227.452,2.566.407,,4227452.0,2566407.0
6,2 > 6,6,Hợp đồng hoán đổi lãi suất,8.089.470,9.805.803,,8089470.0,9805803.0
