row_label_raw,row_label_full,col_0,31/12/2021 > Giá trị theo hợp đồng - gộp,31/12/2021 > Triệu VND Tiền gửi ký quỹ,31/12/2021 > Giá trị theo hợp đồng - thuần,31/12/2021 > Giá trị theo hợp đồng - gộp_1,31/12/2021 > 31/12/2020 Triệu VND Tiền gửi ký quỹ,31/12/2021 > Giá trị theo hợp đồng - thuần_1,numeric__31/12/2021 > Giá trị theo hợp đồng - gộp,numeric__31/12/2021 > Triệu VND Tiền gửi ký quỹ,numeric__31/12/2021 > Giá trị theo hợp đồng - thuần,numeric__31/12/2021 > Giá trị theo hợp đồng - gộp_1,numeric__31/12/2021 > 31/12/2020 Triệu VND Tiền gửi ký quỹ,numeric__31/12/2021 > Giá trị theo hợp đồng - thuần_1
Bảo lãnh vay vốn,Bảo lãnh vay vốn,Bảo lãnh vay vốn,94.083,(94.083),-,98.155,(98.155),-,94083.0,-94083.0,,98155.0,-98155.0,
Cam kết giao dịch hối đoái,Cam kết giao dịch hối đoái,Cam kết giao dịch hối đoái,,,,,,,,,,,,
▪ Cam kết mua ngoại tệ,Cam kết giao dịch hối đoái > ▪ Cam kết mua ngoại tệ,▪ Cam kết mua ngoại tệ,1.430.311,-,1.430.311,541.303,-,541.303,1430311.0,,1430311.0,541303.0,,541303.0
▪ Cam kết bán ngoại tệ,Cam kết giao dịch hối đoái > ▪ Cam kết bán ngoại tệ,▪ Cam kết bán ngoại tệ,625.751,-,625.751,447.726,-,447.726,625751.0,,625751.0,447726.0,,447726.0
▪ Cam kết mua - giao dịch hoán đổi tiền tệ,Cam kết giao dịch hối đoái > ▪ Cam kết mua - giao dịch hoán đổi tiền tệ,▪ Cam kết mua - giao dịch hoán đổi tiền tệ,47.849.800,-,47.849.800,30.139.120,-,30.139.120,47849800.0,,47849800.0,30139120.0,,30139120.0
▪ Cam kết bán - giao dịch hoán đổi tiền tệ,Cam kết giao dịch hối đoái > ▪ Cam kết bán - giao dịch hoán đổi tiền tệ,▪ Cam kết bán - giao dịch hoán đổi tiền tệ,44.526.580,-,44.526.580,23.652.400,-,23.652.400,44526580.0,,44526580.0,23652400.0,,23652400.0
Cam kết trong nghiệp vụ L/C,Cam kết giao dịch hối đoái > Cam kết trong nghiệp vụ L/C,Cam kết trong nghiệp vụ L/C,1.828.529,(45.970),1.782.559,683.086,(25.443),657.643,1828529.0,-45970.0,1782559.0,683086.0,-25443.0,657643.0
Bảo lãnh khác,Cam kết giao dịch hối đoái > Bảo lãnh khác,Bảo lãnh khác,4.467.549,(240.097),4.227.452,2.711.789,(145.382),2.566.407,4467549.0,-240097.0,4227452.0,2711789.0,-145382.0,2566407.0
Hợp đồng hoán đổi lãi suất,Cam kết giao dịch hối đoái > Hợp đồng hoán đổi lãi suất,Hợp đồng hoán đổi lãi suất,8.089.470,-,8.089.470,9.805.803,-,9.805.803,8089470.0,,8089470.0,9805803.0,,9805803.0
