row_label_raw,row_label_full,col_0,1/1/2021Triệu VND,Số phát sinh trong nămTriệu VND,Số đã nộp trong nămTriệu VND,31/12/2021Triệu VND,numeric__1/1/2021Triệu VND,numeric__Số phát sinh trong nămTriệu VND,numeric__Số đã nộp trong nămTriệu VND,numeric__31/12/2021Triệu VND
Phải trả Ngân sách Nhà nước,Phải trả Ngân sách Nhà nước,Phải trả Ngân sách Nhà nước,Phải trả Ngân sách Nhà nước,Phải trả Ngân sách Nhà nước,Phải trả Ngân sách Nhà nước,Phải trả Ngân sách Nhà nước,,,,
Thuế giá trị gia tăng,Phải trả Ngân sách Nhà nước > Thuế giá trị gia tăng,Thuế giá trị gia tăng,3.923,104.491,(88.149),20.265,3923.0,104491.0,-88149.0,20265.0
Thuế thu nhập doanh nghiệp,Phải trả Ngân sách Nhà nước > Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,174.376,652.576,(556.783),270.169,174376.0,652576.0,-556783.0,270169.0
Thuế thu nhập cá nhân,Phải trả Ngân sách Nhà nước > Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,5.647,90.302,(88.577),7.372,5647.0,90302.0,-88577.0,7372.0
Các loại thuế khác,Phải trả Ngân sách Nhà nước > Các loại thuế khác,Các loại thuế khác,-,12.721,(12.721),-,,12721.0,-12721.0,
,,,183.946,860.090,(746.230),297.806,183946.0,860090.0,-746230.0,297806.0
