row_label_raw,row_label_full,col_0,31/12/2019 triệu đồng,31/12/2018 triệu đồng,numeric__31/12/2019 triệu đồng,numeric__31/12/2018 triệu đồng
Chứng khoán nợ,Chứng khoán nợ,Chứng khoán nợ,82.568.671,70.184.867,82568671.0,70184867.0
Trái phiếu Chính phủ,Trái phiếu Chính phủ,Trái phiếu Chính phủ,47.873.313,43.802.956,47873313.0,43802956.0
Chứng khoán nợ do các TCTD trong nước phát hành,Chứng khoán nợ do các TCTD trong nước phát hành,Chứng khoán nợ do các TCTD trong nước phát hành,22.694.379,20.897.686,22694379.0,20897686.0
Trái phiếu do các TCKT trong nước phát hành,Trái phiếu do các TCKT trong nước phát hành,Trái phiếu do các TCKT trong nước phát hành,12.000.979,5.484.225,12000979.0,5484225.0
Dự phòng rủi ro chứng khoán sẵn sàng để bán,Dự phòng rủi ro chứng khoán sẵn sàng để bán,Dự phòng rủi ro chứng khoán sẵn sàng để bán,(188.627),(132.450),-188627.0,-132450.0
Dự phòng chung,Dự phòng chung,Dự phòng chung,(188.627),(132.450),-188627.0,-132450.0
,,,82.380.044,70.052.417,82380044.0,70052417.0
