row_label_raw,row_label_full,col_0,31/12/2019,31/12/2019_1,31/12/2018,31/12/2018_1,numeric__31/12/2019,numeric__31/12/2019_1,numeric__31/12/2018,numeric__31/12/2018_1
,,,triệu đồng,%,triệu đồng,%,,,,
"Nông, lâm nghiệp và thủy sản","Nông, lâm nghiệp và thủy sản","Nông, lâm nghiệp và thủy sản",3.320.783,"1,39",3.095.756,"1,50",3320783.0,1.39,3095756.0,1.5
Khai khoáng,Khai khoáng,Khai khoáng,3.837.122,"1,60",3.941.497,"1,90",3837122.0,1.6,3941497.0,1.9
"Công nghiệp chế biến, chế tạo","Công nghiệp chế biến, chế tạo","Công nghiệp chế biến, chế tạo",38.783.944,"16,22",36.303.626,"17,54",38783944.0,16.22,36303626.0,17.54
"Sản xuất và phân phối điện, khí đốt, nước nóng","Sản xuất và phân phối điện, khí đốt, nước nóng","Sản xuất và phân phối điện, khí đốt, nước nóng",10.000.983,"4,18",6.263.470,"3,03",10000983.0,4.18,6263470.0,3.03
"Cung cấp nước, quản lý và xử lý rác thải, nước thải","Cung cấp nước, quản lý và xử lý rác thải, nước thải","Cung cấp nước, quản lý và xử lý rác thải, nước thải",724.777,"0,30",748.549,"0,36",724777.0,0.3,748549.0,0.36
Xây dựng,Xây dựng,Xây dựng,19.403.393,"8,12",20.494.258,"9,90",19403393.0,8.12,20494258.0,9.9
"Bán buôn, bán lẻ, sửa chữa ô tô, xe máy","Bán buôn, bán lẻ, sửa chữa ô tô, xe máy","Bán buôn, bán lẻ, sửa chữa ô tô, xe máy",56.817.785,"23,77",47.291.140,"22,85",56817785.0,23.77,47291140.0,22.85
"Vận tải, kho bãi","Vận tải, kho bãi","Vận tải, kho bãi",7.810.083,"3,27",10.048.584,"4,86",7810083.0,3.27,10048584.0,4.86
"Dịch vụ lưu trú, ăn uống","Dịch vụ lưu trú, ăn uống","Dịch vụ lưu trú, ăn uống",7.780.639,"3,25",4.623.610,"2,23",7780639.0,3.25,4623610.0,2.23
Thông tin và truyền thông,Thông tin và truyền thông,Thông tin và truyền thông,2.598.729,"1,09",3.133.806,"1,51",2598729.0,1.09,3133806.0,1.51
"Hoạt động tài chính, ngân hàng, bảo hiểm","Hoạt động tài chính, ngân hàng, bảo hiểm","Hoạt động tài chính, ngân hàng, bảo hiểm",880.960,"0,37",626.759,"0,30",880960.0,0.37,626759.0,0.3
Hoạt động kinh doanh bắt động sản,Hoạt động kinh doanh bắt động sản,Hoạt động kinh doanh bắt động sản,5.356.894,"2,24",5.234.177,"2,53",5356894.0,2.24,5234177.0,2.53
"Chuyên môn, khoa học và công nghệ","Chuyên môn, khoa học và công nghệ","Chuyên môn, khoa học và công nghệ",311.581,"0,13",210.248,"0,10",311581.0,0.13,210248.0,0.1
Hoạt động hành chính và dịch vụ hỗ trợ,Hoạt động hành chính và dịch vụ hỗ trợ,Hoạt động hành chính và dịch vụ hỗ trợ,894.466,"0,37",612.640,"0,30",894466.0,0.37,612640.0,0.3
Giáo dục và đào tạo,Giáo dục và đào tạo,Giáo dục và đào tạo,1.131.384,"0,47",525.213,"0,25",1131384.0,0.47,525213.0,0.25
Y tế và hoạt động trợ giúp xã hội,Y tế và hoạt động trợ giúp xã hội,Y tế và hoạt động trợ giúp xã hội,1.479.427,"0,62",916.753,"0,44",1479427.0,0.62,916753.0,0.44
"Nghệ thuật, vui chơi, giải trí","Nghệ thuật, vui chơi, giải trí","Nghệ thuật, vui chơi, giải trí",2.721.923,"1,14",74.206,"0,04",2721923.0,1.14,74206.0,0.04
Hoạt động dịch vụ khác,Hoạt động dịch vụ khác,Hoạt động dịch vụ khác,53.874,"0,02",74.323,"0,04",53874.0,0.02,74323.0,0.04
Hoạt động làm thuê hộ gia đình,Hoạt động làm thuê hộ gia đình,Hoạt động làm thuê hộ gia đình,71.661.238,"29,98",59.240.688,"28,63",71661238.0,29.98,59240688.0,28.63
Dư nợ tại Chi nhánh nước ngoài,Dư nợ tại Chi nhánh nước ngoài,Dư nợ tại Chi nhánh nước ngoài,3.513.008,"1,47",3.496.332,"1,69",3513008.0,1.47,3496332.0,1.69
,,,239.082.993,"100,00",206.955.635,"100,00",239082993.0,100.0,206955635.0,100.0
