row_label_raw,row_label_full,Số dư đầu năm,Năm 2019 > 81.675,Năm 2018 > 84.036,numeric__Năm 2019 > 81.675,numeric__Năm 2018 > 84.036
Phân loại lại từ chứng khoán đầu tư sẵn sàng để bán sang đầu tư dài hạn khác,Phân loại lại từ chứng khoán đầu tư sẵn sàng để bán sang đầu tư dài hạn khác,Phân loại lại từ chứng khoán đầu tư sẵn sàng để bán sang đầu tư dài hạn khác,-,1.111,,1111.0
Trích lập/(hoàn nhập) trong năm (Thuyết minh số 28),Trích lập/(hoàn nhập) trong năm (Thuyết minh số 28),Trích lập/(hoàn nhập) trong năm (Thuyết minh số 28),-,(3.472),,-3472.0
Số dư cuối năm,Số dư cuối năm,Số dư cuối năm,81.675,81.675,81675.0,81675.0
