row_label_raw,row_label_full,Khoản mục biến động lớn,Giá trị triệu VND,numeric__Giá trị triệu VND
Tăng thu nhập lãi thuần,Tăng thu nhập lãi thuần,Tăng thu nhập lãi thuần,1.917.227,1917227.0
Tăng lãi thuần từ hoạt động dịch vụ,Tăng lãi thuần từ hoạt động dịch vụ,Tăng lãi thuần từ hoạt động dịch vụ,519.118,519118.0
Tăng lãi thuần từ hoạt động kinh doanh ngoại hối,Tăng lãi thuần từ hoạt động kinh doanh ngoại hối,Tăng lãi thuần từ hoạt động kinh doanh ngoại hối,201.611,201611.0
Tăng lãi thuần từ mua bán chứng khoán đầu tư và đầu tư dài hạn,Tăng lãi thuần từ mua bán chứng khoán đầu tư và đầu tư dài hạn,Tăng lãi thuần từ mua bán chứng khoán đầu tư và đầu tư dài hạn,347.066,347066.0
Tăng lãi thuần từ hoạt động khác,Tăng lãi thuần từ hoạt động khác,Tăng lãi thuần từ hoạt động khác,796.788,796788.0
"Tăng thu nhập từ góp vốn, mua cổ phần","Tăng thu nhập từ góp vốn, mua cổ phần","Tăng thu nhập từ góp vốn, mua cổ phần",233.182,233182.0
Tăng chi phí hoạt động,Tăng chi phí hoạt động,Tăng chi phí hoạt động,(1.195.101),-1195101.0
Tăng chi phí dự phòng rủi ro tín dụng,Tăng chi phí dự phòng rủi ro tín dụng,Tăng chi phí dự phòng rủi ro tín dụng,(563.400),-563400.0
,,,2.256.491,2256491.0
