row_label_raw,row_label_full,Tên công ty,Giấy phép hoạt động,Lĩnh vực hoạt động,% sở hữu,numeric__Giấy phép hoạt động,numeric__Lĩnh vực hoạt động,numeric__% sở hữu
"Công ty TNHH Quản lý Nợ và Khai thác Tài sản Ngân hàng Thương mại Cổ phầnQuân đội (""MB AMC"")","Công ty TNHH Quản lý Nợ và Khai thác Tài sản Ngân hàng Thương mại Cổ phầnQuân đội (""MB AMC"")","Công ty TNHH Quản lý Nợ và Khai thác Tài sản Ngân hàng Thương mại Cổ phầnQuân đội (""MB AMC"")",0105281799 ngày 11 tháng 7 năm 2014 do Sở kế hoạch và Đầu tư Hà Nội cấp,Quản lý nợ và khai thác tài sản,100%,,,1.0
"Công ty Cổ phầnChứng khoán MB (""MBS"")","Công ty Cổ phầnChứng khoán MB (""MBS"")","Công ty Cổ phầnChứng khoán MB (""MBS"")",116/GP-UBCK ngày 9 tháng 12 năm 2013 do Ủy banChứng khoán Nhà nước cấp,Chứng khoán,"79,52%",,,0.7951999999999999
"Công ty Cổ phầnQuản lý Quỹ Đầu tư MB (""MB Cap"")","Công ty Cổ phầnQuản lý Quỹ Đầu tư MB (""MB Cap"")","Công ty Cổ phầnQuản lý Quỹ Đầu tư MB (""MB Cap"")",06/GPĐC-UBCK ngày 12 tháng 2 năm 2015 do Ủy BanChứng khoán Nhà nước cấp,Quản lý quỹ đầu tư,"90,77%",,,0.9077
Công ty Tài chínhTNHH MB Shinsei (*),Công ty Tài chínhTNHH MB Shinsei (*),Công ty Tài chínhTNHH MB Shinsei (*),27/GP-NHNN ngày 4 tháng 2 năm 2016 do Ngân hàng Nhà nước Việt Nam cấp,Tài chính tiêu dùng,"50,00%",,,0.5
"Tổng Công ty Cổ phầnBảo hiểm Quân đội (""MIC"")","Tổng Công ty Cổ phầnBảo hiểm Quân đội (""MIC"")","Tổng Công ty Cổ phầnBảo hiểm Quân đội (""MIC"")",43/GPĐC18/KDBH do Bộ Tài chính cấp ngày 21 tháng 1 năm 2016,Bảo hiểm phi nhân thọ,"68,37%",,,0.6837000000000001
Công ty TNHH Bảo hiểm nhân thọ MB Ageas,Công ty TNHH Bảo hiểm nhân thọ MB Ageas,Công ty TNHH Bảo hiểm nhân thọ MB Ageas,74/GP/KDBH ngày 21 tháng 7 năm 2016 do Bộ Tài chính cấp,"Bảo hiểm nhân thọ,bảo hiểm sức khỏe và đầu tư tài chính","61,00%",,,0.61
