row_label_raw,row_label_full,col_0,31/12/2019,31/12/2019_1,31/12/2018,31/12/2018_1,numeric__31/12/2019,numeric__31/12/2019_1,numeric__31/12/2018,numeric__31/12/2018_1
,,,triệu đồng,%,triệu đồng,%,,,,
Công ty Nhà nước,Công ty Nhà nước,Công ty Nhà nước,15.082.508,"6,31",9.061.436,"4,38",15082508.0,6.31,9061436.0,4.38
Công ty TNHH MTV vốn Nhà nước 100%,Công ty TNHH MTV vốn Nhà nước 100%,Công ty TNHH MTV vốn Nhà nước 100%,6.930.066,"2,90",8.093.086,"3,91",6930066.0,2.9,8093086.0,3.91
Công ty TNHH MTV với vốn Nhà nước trên 50%,Công ty TNHH MTV với vốn Nhà nước trên 50%,Công ty TNHH MTV với vốn Nhà nước trên 50%,389.523,"0,16",552.172,"0,27",389523.0,0.16,552172.0,0.27
Công ty TNHH khác,Công ty TNHH khác,Công ty TNHH khác,45.978.538,"19,23",42.429.561,"20,50",45978538.0,19.23,42429561.0,20.5
Công ty Cổ phần vốn Nhà nước trên 50%,Công ty Cổ phần vốn Nhà nước trên 50%,Công ty Cổ phần vốn Nhà nước trên 50%,5.935.532,"2,48",7.390.803,"3,57",5935532.0,2.48,7390803.0,3.57
Công ty Cổ phần khác,Công ty Cổ phần khác,Công ty Cổ phần khác,61.126.035,"25,57",53.021.971,"25,62",61126035.0,25.57,53021971.0,25.62
Doanh nghiệp có vốn đầu tư nước ngoài,Doanh nghiệp có vốn đầu tư nước ngoài,Doanh nghiệp có vốn đầu tư nước ngoài,7.063.750,"2,95",6.892.653,"3,33",7063750.0,2.95,6892653.0,3.33
Hợp tác xã và liên hiệp hợp tác xã,Hợp tác xã và liên hiệp hợp tác xã,Hợp tác xã và liên hiệp hợp tác xã,195.772,"0,08",275.545,"0,13",195772.0,0.08,275545.0,0.13
"Hộ kinh doanh, cá nhân","Hộ kinh doanh, cá nhân","Hộ kinh doanh, cá nhân",92.707.166,"38,78",75.530.544,"36,50",92707166.0,38.78,75530544.0,36.5
"Dịch vụ hành chính sự nghiệp, Đằng, đoàn thể và hiệp hội","Dịch vụ hành chính sự nghiệp, Đằng, đoàn thể và hiệp hội","Dịch vụ hành chính sự nghiệp, Đằng, đoàn thể và hiệp hội",40.151,"0,02",56.663,"0,03",40151.0,0.02,56663.0,0.03
Thành phần kinh tế khác,Thành phần kinh tế khác,Thành phần kinh tế khác,120.944,"0,05",154.869,"0,07",120944.0,0.05,154869.0,0.07
Dư nợ tại Chi nhánh nước ngoài,Dư nợ tại Chi nhánh nước ngoài,Dư nợ tại Chi nhánh nước ngoài,3.513.008,"1,47",3.496.332,"1,69",3513008.0,1.47,3496332.0,1.69
,,,239.082.993,"100,00",206.955.635,"100,00",239082993.0,100.0,206955635.0,100.0
