row_label_raw,row_label_full,col_0,Năm 2019 triệu đồng,Năm 2018 triệu đồng,numeric__Năm 2019 triệu đồng,numeric__Năm 2018 triệu đồng
- Tất toán tiền gửi có kỳ hạn tại Ngân hàng,"Tổng Công ty Cổ phần Bảo hiểm Quân đội (""MIC"") > - Tất toán tiền gửi có kỳ hạn tại Ngân hàng",- Tất toán tiền gửi có kỳ hạn tại Ngân hàng,(1.190.000),(55.500),-1190000.0,-55500.0
- Giải ngân tiền vay Ngân hàng,"Tổng Công ty Cổ phần Bảo hiểm Quân đội (""MIC"") > - Giải ngân tiền vay Ngân hàng",- Giải ngân tiền vay Ngân hàng,143.235,49.925,143235.0,49925.0
- Thu nợ gốc vay Ngân hàng,"Tổng Công ty Cổ phần Bảo hiểm Quân đội (""MIC"") > - Thu nợ gốc vay Ngân hàng",- Thu nợ gốc vay Ngân hàng,(152.352),(58.772),-152352.0,-58772.0
Công ty TNHH Bảo hiểm nhân thọ MB Ageas,Công ty TNHH Bảo hiểm nhân thọ MB Ageas,Công ty TNHH Bảo hiểm nhân thọ MB Ageas,Công ty TNHH Bảo hiểm nhân thọ MB Ageas,Công ty TNHH Bảo hiểm nhân thọ MB Ageas,,
- Chi phí lãi tiền gửi,Công ty TNHH Bảo hiểm nhân thọ MB Ageas > - Chi phí lãi tiền gửi,- Chi phí lãi tiền gửi,(23.954),(13.573),-23954.0,-13573.0
- Thu từ hợp đồng đại lý bảo hiểm,Công ty TNHH Bảo hiểm nhân thọ MB Ageas > - Thu từ hợp đồng đại lý bảo hiểm,- Thu từ hợp đồng đại lý bảo hiểm,533.888,309.898,533888.0,309898.0
- Gửi tiền có kỳ hạn tại Ngân hàng,Công ty TNHH Bảo hiểm nhân thọ MB Ageas > - Gửi tiền có kỳ hạn tại Ngân hàng,- Gửi tiền có kỳ hạn tại Ngân hàng,1.252.645,380.000,1252645.0,380000.0
- Tất toán tiền gửi có kỳ hạn tại Ngân hàng,Công ty TNHH Bảo hiểm nhân thọ MB Ageas > - Tất toán tiền gửi có kỳ hạn tại Ngân hàng,- Tất toán tiền gửi có kỳ hạn tại Ngân hàng,(1.253.075),78.349,-1253075.0,78349.0
Cổ đông lớn,Cổ đông lớn,Cổ đông lớn,Cổ đông lớn,Cổ đông lớn,,
- Thu nhập lãi tiền vay,Cổ đông lớn > - Thu nhập lãi tiền vay,- Thu nhập lãi tiền vay,18.126,24.953,18126.0,24953.0
- Chi phí lãi tiền gửi,Cổ đông lớn > - Chi phí lãi tiền gửi,- Chi phí lãi tiền gửi,(692.349),(457.731),-692349.0,-457731.0
- Chi phí lãi tiền vay,Cổ đông lớn > - Chi phí lãi tiền vay,- Chi phí lãi tiền vay,-,(237.370),,-237370.0
- Chi phí lãi từ giấy tờ có giá đã phát hành,Cổ đông lớn > - Chi phí lãi từ giấy tờ có giá đã phát hành,- Chi phí lãi từ giấy tờ có giá đã phát hành,-,(238.000),,-238000.0
- Giải ngân tiền vay Ngân hàng,Cổ đông lớn > - Giải ngân tiền vay Ngân hàng,- Giải ngân tiền vay Ngân hàng,721,43.730,721.0,43730.0
- Thu nợ gốc tiền vay Ngân hàng,Cổ đông lớn > - Thu nợ gốc tiền vay Ngân hàng,- Thu nợ gốc tiền vay Ngân hàng,(79.261),(102.525),-79261.0,-102525.0
