row_label_raw,row_label_full,col_0,Năm nay,Năm trước,numeric__Năm nay,numeric__Năm trước
Tổng lợi nhuận kế toán trước thuế,Tổng lợi nhuận kế toán trước thuế,Tổng lợi nhuận kế toán trước thuế,118.998,127.335,118998.0,127335.0
"Các khoản điều chỉnh tăng, giảm lợi nhuận kế toán để xác định lợi nhuận chịu thuế thu nhập doanh nghiệp:","Các khoản điều chỉnh tăng, giảm lợi nhuận kế toán để xác định lợi nhuận chịu thuế thu nhập doanh nghiệp:","Các khoản điều chỉnh tăng, giảm lợi nhuận kế toán để xác định lợi nhuận chịu thuế thu nhập doanh nghiệp:",,,,
Các khoản điều chỉnh tăng,"Các khoản điều chỉnh tăng, giảm lợi nhuận kế toán để xác định lợi nhuận chịu thuế thu nhập doanh nghiệp: > Các khoản điều chỉnh tăng",Các khoản điều chỉnh tăng,2.131,2.561,2131.0,2561.0
Các khoản điều chỉnh giảm,"Các khoản điều chỉnh tăng, giảm lợi nhuận kế toán để xác định lợi nhuận chịu thuế thu nhập doanh nghiệp: > Các khoản điều chỉnh giảm",Các khoản điều chỉnh giảm,-,(2.294),,-2294.0
Tổng thu nhập chịu thuế,"Các khoản điều chỉnh tăng, giảm lợi nhuận kế toán để xác định lợi nhuận chịu thuế thu nhập doanh nghiệp: > Tổng thu nhập chịu thuế",Tổng thu nhập chịu thuế,121.129,127.602,121129.0,127602.0
Thu nhập miễn thuế,"Các khoản điều chỉnh tăng, giảm lợi nhuận kế toán để xác định lợi nhuận chịu thuế thu nhập doanh nghiệp: > Thu nhập miễn thuế",Thu nhập miễn thuế,(12.875),(57.230),-12875.0,-57230.0
Thu nhập tính thuế,"Các khoản điều chỉnh tăng, giảm lợi nhuận kế toán để xác định lợi nhuận chịu thuế thu nhập doanh nghiệp: > Thu nhập tính thuế",Thu nhập tính thuế,108.254,70.372,108254.0,70372.0
Thuế suất thuế thu nhập doanh nghiệp,"Các khoản điều chỉnh tăng, giảm lợi nhuận kế toán để xác định lợi nhuận chịu thuế thu nhập doanh nghiệp: > Thuế suất thuế thu nhập doanh nghiệp",Thuế suất thuế thu nhập doanh nghiệp,20%,20%,0.2,0.2
Thuế thu nhập doanh nghiệp phải nộp,"Các khoản điều chỉnh tăng, giảm lợi nhuận kế toán để xác định lợi nhuận chịu thuế thu nhập doanh nghiệp: > Thuế thu nhập doanh nghiệp phải nộp",Thuế thu nhập doanh nghiệp phải nộp,21.651,14.074,21651.0,14074.0
Thuế thu nhập doanh nghiệp phải nộp bổ sung cho các năm trước,"Các khoản điều chỉnh tăng, giảm lợi nhuận kế toán để xác định lợi nhuận chịu thuế thu nhập doanh nghiệp: > Thuế thu nhập doanh nghiệp phải nộp bổ sung cho các năm trước",Thuế thu nhập doanh nghiệp phải nộp bổ sung cho các năm trước,-,1.177,,1177.0
Tổng thuế thu nhập doanh nghiệp phải nộp,"Các khoản điều chỉnh tăng, giảm lợi nhuận kế toán để xác định lợi nhuận chịu thuế thu nhập doanh nghiệp: > Tổng thuế thu nhập doanh nghiệp phải nộp",Tổng thuế thu nhập doanh nghiệp phải nộp,21.651,15.251,21651.0,15251.0
