row_label_raw,row_label_full,col_0,Năm nay,Năm trước,numeric__Năm nay,numeric__Năm trước
Công ty con,Công ty con,Công ty con,Công ty con,Công ty con,,
Chi phí lãi tiền gửi,Công ty con > Chi phí lãi tiền gửi,Chi phí lãi tiền gửi,9.266,15.819,9266.0,15819.0
Chi phí thuê văn phòng,Công ty con > Chi phí thuê văn phòng,Chi phí thuê văn phòng,9.802,9.787,9802.0,9787.0
Lợi nhuận được chia từ công ty con,Công ty con > Lợi nhuận được chia từ công ty con,Lợi nhuận được chia từ công ty con,11.984,56.395,11984.0,56395.0
Chi phí thẩm định tài sản,Công ty con > Chi phí thẩm định tài sản,Chi phí thẩm định tài sản,4.187,4.423,4187.0,4423.0
Chi phí khác,Công ty con > Chi phí khác,Chi phí khác,1.020,951,1020.0,951.0
Tiền chuyển công ty con để trích lập các quỹ,Công ty con > Tiền chuyển công ty con để trích lập các quỹ,Tiền chuyển công ty con để trích lập các quỹ,1.798,9.459,1798.0,9459.0
Thành viên Hội đồng quản trị,Thành viên Hội đồng quản trị,Thành viên Hội đồng quản trị,Thành viên Hội đồng quản trị,Thành viên Hội đồng quản trị,,
Nhận tiền gửi,Thành viên Hội đồng quản trị > Nhận tiền gửi,Nhận tiền gửi,112.443,40.682,112443.0,40682.0
Chi phí lãi tiền gửi,Thành viên Hội đồng quản trị > Chi phí lãi tiền gửi,Chi phí lãi tiền gửi,16,17,16.0,17.0
Thù lao,Thành viên Hội đồng quản trị > Thù lao,Thù lao,7.283,6.408,7283.0,6408.0
Thành viên Ban Tổng Giám đốc,Thành viên Ban Tổng Giám đốc,Thành viên Ban Tổng Giám đốc,Thành viên Ban Tổng Giám đốc,Thành viên Ban Tổng Giám đốc,,
Nhận tiền gửi,Thành viên Ban Tổng Giám đốc > Nhận tiền gửi,Nhận tiền gửi,15.587,30.435,15587.0,30435.0
Chi phí lãi tiền gửi,Thành viên Ban Tổng Giám đốc > Chi phí lãi tiền gửi,Chi phí lãi tiền gửi,245,101,245.0,101.0
Tiền lương và thường,Thành viên Ban Tổng Giám đốc > Tiền lương và thường,Tiền lương và thường,8.260,7.757,8260.0,7757.0
