row_label_raw,row_label_full,col_0,Tổng dư nợ tiền gửi cho vay,Tổng tiền gửi và tiền vay,Phát hành giấy tờ có giá,Các cam kết tín dụng,Chứng khoán đầu tư,Công cụ tài chính phải sinh,numeric__Tổng dư nợ tiền gửi cho vay,numeric__Tổng tiền gửi và tiền vay,numeric__Phát hành giấy tờ có giá,numeric__Các cam kết tín dụng,numeric__Chứng khoán đầu tư,numeric__Công cụ tài chính phải sinh
Số cuối năm,Số cuối năm,Số cuối năm,50.129.139,51.418.911,900.000,246.317,3.381.781,-,50129139.0,51418911.0,900000.0,246317.0,3381781.0,
Trong nước,Trong nước,Trong nước,50.129.139,51.418.911,-900.000,246.317,3.381.781,-,50129139.0,51418911.0,-900000.0,246317.0,3381781.0,
Nước ngoài,Nước ngoài,Nước ngoài,-,-,-,-,-,-,,,,,,
Số đầu năm,Nước ngoài > Số đầu năm,Số đầu năm,46.355.394,45.201.709,1.200.000,149.188,830.764,649.753,46355394.0,45201709.0,1200000.0,149188.0,830764.0,649753.0
Trong nước,Nước ngoài > Trong nước,Trong nước,46.355.394,45.453.194,1.200.000,149.188,830.764,649.753,46355394.0,45453194.0,1200000.0,149188.0,830764.0,649753.0
Nước ngoài,Nước ngoài,Nước ngoài,-,-,-,-,-,-,,,,,,
