row_label_raw,row_label_full,Thuế và các khoản phải nộp cho Nhà nước (xem thuyết minh số VIII.2),Số cuối năm > 10.347,Số đầu năm > 3.106,numeric__Số cuối năm > 10.347,numeric__Số đầu năm > 3.106
"Phải trả cho cán bộ, công nhân viên","Phải trả cho cán bộ, công nhân viên","Phải trả cho cán bộ, công nhân viên",-,11,,11.0
Các khoản chờ thanh toán khác,Các khoản chờ thanh toán khác,Các khoản chờ thanh toán khác,227.599,163.558,227599.0,163558.0
Quỹ khen thưởng và phúc lợi (i),Quỹ khen thưởng và phúc lợi (i),Quỹ khen thưởng và phúc lợi (i),1.096,10.709,1096.0,10709.0
Chuyển tiền phải trả,Chuyển tiền phải trả,Chuyển tiền phải trả,2.498,2.878,2498.0,2878.0
Tiền giữ hộ và đợi thanh toán,Tiền giữ hộ và đợi thanh toán,Tiền giữ hộ và đợi thanh toán,15.172,14.594,15172.0,14594.0
Phải trả khác,Phải trả khác,Phải trả khác,13.085,9.485,13085.0,9485.0
Cộng,Cộng,Cộng,269.797,204.341,269797.0,204341.0
