row_label_raw,row_label_full,col_0,Số đầu năm,Số đầu năm_1,Số phát sinh trong năm,Số phát sinh trong năm_1,Số cuối năm,Số cuối năm_1,numeric__Số đầu năm,numeric__Số đầu năm_1,numeric__Số phát sinh trong năm,numeric__Số phát sinh trong năm_1,numeric__Số cuối năm,numeric__Số cuối năm_1
,,,Phải nộp,Phải thu,Số phải nộp,Số đã nộp,Phải nộp,Phải thu,,,,,,
Thuế GTGT,Thuế GTGT,Thuế GTGT,872,-,7.321,(6.650),1.543,-,872.0,,7321.0,-6650.0,1543.0,
Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,-,8.781,21.651,(6.946),5.924,-,,8781.0,21651.0,-6946.0,5924.0,
Các loại thuế khác,Các loại thuế khác,Các loại thuế khác,2.234,-,12.457,(11.811),2.880,-,2234.0,,12457.0,-11811.0,2880.0,
Cộng,Cộng,Cộng,3.106,8.781,41.429,(25.407),10.347,-,3106.0,8781.0,41429.0,-25407.0,10347.0,
