row_label_raw,row_label_full,HA Attapeu,Mua hàng hóa,799.719.387,908.680.922,numeric__Mua hàng hóa,numeric__799.719.387,numeric__908.680.922
HAQM Lào,HAQM Lào,HAQM Lào,Mua hàng hóa,628.803.233,555.660.582,,628803233.0,555660582.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,,1.428.522.620,1.464.341.504,,1428522620.0,1464341504.0
