row_label_raw,row_label_full,col_0,Số cuối năm,Ngàn VND Số đầu năm,numeric__Số cuối năm,numeric__Ngàn VND Số đầu năm
Chi phí lãi vay,Chi phí lãi vay,Chi phí lãi vay,1.843.754.176,1.107.237.979,1843754176.0,1107237979.0
Chi phí hoạt động,Chi phí hoạt động,Chi phí hoạt động,27.529.206,29.002.226,27529206.0,29002226.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,1.871.283.382,1.136.240.205,1871283382.0,1136240205.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
Phải trả ngắn hạn bên liên quan (TM số 27),Trong đó: > Phải trả ngắn hạn bên liên quan (TM số 27),Phải trả ngắn hạn bên liên quan (TM số 27),1.843.202.157,1.106.975.725,1843202157.0,1106975725.0
Phải trả các bên khác,Trong đó: > Phải trả các bên khác,Phải trả các bên khác,28.081.225,29.264.480,28081225.0,29264480.0
