row_label_raw,row_label_full,col_0,Số đầu năm,Số tăng trong năm,Số giảm trong năm,Ngàn VND Số cuối năm,numeric__Số đầu năm,numeric__Số tăng trong năm,numeric__Số giảm trong năm,numeric__Ngàn VND Số cuối năm
Phải thu,Phải thu,Phải thu,Phải thu,Phải thu,Phải thu,Phải thu,,,,
Thuế giá trị gia tăng được khấu trừ,Phải thu > Thuế giá trị gia tăng được khấu trừ,Thuế giá trị gia tăng được khấu trừ,91.738.986,34.850.946,(12.066.785),114.523.147,91738986.0,34850946.0,-12066785.0,114523147.0
Thuế thu nhập doanh nghiệp (TM số 26.1),Phải thu > Thuế thu nhập doanh nghiệp (TM số 26.1),Thuế thu nhập doanh nghiệp (TM số 26.1),285.831,-,-,285.831,285831.0,,,285831.0
TỔNG CỘNG,Phải thu > TỔNG CỘNG,TỔNG CỘNG,92.024.817,34.850.946,(12.066.785),114.808.978,92024817.0,34850946.0,-12066785.0,114808978.0
Phải nộp,Phải nộp,Phải nộp,Phải nộp,Phải nộp,Phải nộp,Phải nộp,,,,
Thuế thu nhập cá nhân,Phải nộp > Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,152.971,298.707,(295.671),156.007,152971.0,298707.0,-295671.0,156007.0
