row_label_raw,row_label_full,Bên liên quan,Nội dung nghiệp vụ,Năm nay,Ngàn VNDNăm trước,numeric__Nội dung nghiệp vụ,numeric__Năm nay,numeric__Ngàn VNDNăm trước
THACO,THACO,THACO,Mua TSCĐ,4.390.909,-,,4390909.0,
Đông Dương Thilogi,Đông Dương Thilogi,Đông Dương Thilogi,Mua dịch vụ,6.421.910,-,,6421910.0,
