row_label_raw,row_label_full,Mã số > 50 > 60,CHỈ TIÊU > Lưu chuyển tiền thuần trong năm > Tiền đầu năm,Thuyết minh,Năm nay > (12.508.429) > 13.058.472,Năm trước > (34.229.503) > 47.288.173,numeric__CHỈ TIÊU > Lưu chuyển tiền thuần trong năm > Tiền đầu năm,numeric__Thuyết minh,numeric__Năm nay > (12.508.429) > 13.058.472,numeric__Năm trước > (34.229.503) > 47.288.173
61,61,61,Ảnh hưởng của thay đổi tỷ giá hối đoái quy đổi ngoại tệ,,1.921,(198),,,1921.0,-198.0
70,70,70,Tiền cuối năm,4,551.964,13.058.472,,4.0,551964.0,13058472.0
