row_label_raw,row_label_full,col_0,Ngành kinh doanh,31/12/2017 và 31/12/2016,31/12/2017 và 31/12/2016_1,numeric__Ngành kinh doanh,numeric__31/12/2017 và 31/12/2016,numeric__31/12/2017 và 31/12/2016_1
,,,Ngành kinh doanh,Tỷ lệ vốn góp(%),Giá gốcTriệu VND,,,
Công ty TNHH Vietcombank – Bonday – Bến Thành (i),Công ty TNHH Vietcombank – Bonday – Bến Thành (i),Công ty TNHH Vietcombank – Bonday – Bến Thành (i),Cho thuê văn phòng,52%,410.365,,0.52,410365.0
Công ty liên doanh Quản lý Quỹ đầu tư chứng khoán Vietcombank (i),Công ty liên doanh Quản lý Quỹ đầu tư chứng khoán Vietcombank (i),Công ty liên doanh Quản lý Quỹ đầu tư chứng khoán Vietcombank (i),Quản lý quỹ đầu tư,51%,135.150,,0.51,135150.0
Công ty TNHH Bảo hiểm Nhân thọVietcombank – Cardif (ii),Công ty TNHH Bảo hiểm Nhân thọVietcombank – Cardif (ii),Công ty TNHH Bảo hiểm Nhân thọVietcombank – Cardif (ii),Bảo hiểm nhân thọ,45%,270.000,,0.45,270000.0
,,,,,815.515,,,815515.0
