row_label_raw,row_label_full,col_0,2017Triệu VND,2016Triệu VND,numeric__2017Triệu VND,numeric__2016Triệu VND
Thu nhập từ hoạt động dịch vụ,Thu nhập từ hoạt động dịch vụ,Thu nhập từ hoạt động dịch vụ,Thu nhập từ hoạt động dịch vụ,Thu nhập từ hoạt động dịch vụ,,
Thu từ dịch vụ thanh toán,Thu nhập từ hoạt động dịch vụ > Thu từ dịch vụ thanh toán,Thu từ dịch vụ thanh toán,3.423.398,2.744.072,3423398.0,2744072.0
Thu từ dịch vụ ngân quỹ,Thu nhập từ hoạt động dịch vụ > Thu từ dịch vụ ngân quỹ,Thu từ dịch vụ ngân quỹ,243.295,215.643,243295.0,215643.0
Thu từ nghiệp vụ ủy thác và đại lý,Thu nhập từ hoạt động dịch vụ > Thu từ nghiệp vụ ủy thác và đại lý,Thu từ nghiệp vụ ủy thác và đại lý,1.026,3.072,1026.0,3072.0
Thu khác,Thu nhập từ hoạt động dịch vụ > Thu khác,Thu khác,1.448.209,1.185.944,1448209.0,1185944.0
,,,5.115.928,4.148.731,5115928.0,4148731.0
Chi phí từ hoạt động dịch vụ,Chi phí từ hoạt động dịch vụ,Chi phí từ hoạt động dịch vụ,Chi phí từ hoạt động dịch vụ,Chi phí từ hoạt động dịch vụ,,
Chi về dịch vụ thanh toán,Chi phí từ hoạt động dịch vụ > Chi về dịch vụ thanh toán,Chi về dịch vụ thanh toán,(2.190.939),(1.694.872),-2190939.0,-1694872.0
Chi về dịch vụ ngân quỹ,Chi phí từ hoạt động dịch vụ > Chi về dịch vụ ngân quỹ,Chi về dịch vụ ngân quỹ,(59.688),(58.074),-59688.0,-58074.0
Chi về dịch vụ viễn thông,Chi phí từ hoạt động dịch vụ > Chi về dịch vụ viễn thông,Chi về dịch vụ viễn thông,(94.812),(88.295),-94812.0,-88295.0
Chi về nghiệp vụ ủy thác và đại lý,Chi phí từ hoạt động dịch vụ > Chi về nghiệp vụ ủy thác và đại lý,Chi về nghiệp vụ ủy thác và đại lý,(435),(442),-435.0,-442.0
Chi khác,Chi phí từ hoạt động dịch vụ > Chi khác,Chi khác,(414.608),(315.287),-414608.0,-315287.0
,,,(2.760.482),(2.156.970),-2760482.0,-2156970.0
,,,2.355.446,1.991.761,2355446.0,1991761.0
