row_label_raw,row_label_full,col_0,2017Triệu VND,2016Triệu VND(trình bày lại),numeric__2017Triệu VND,numeric__2016Triệu VND(trình bày lại)
Số dư đầu năm,Số dư đầu năm,Số dư đầu năm,4.675.852,5.875.693,4675852.0,5875693.0
Trích lập dự phòng (Thuyết minh 33),Trích lập dự phòng (Thuyết minh 33),Trích lập dự phòng (Thuyết minh 33),5.490.641,2.971.546,5490641.0,2971546.0
Xử lý các khoản cho vay khó thu hồi bằng nguồn dự phòng,Xử lý các khoản cho vay khó thu hồi bằng nguồn dự phòng,Xử lý các khoản cho vay khó thu hồi bằng nguồn dự phòng,(6.207.924),(4.173.895),-6207924.0,-4173895.0
Chênh lệch tỷ giá,Chênh lệch tỷ giá,Chênh lệch tỷ giá,642,2.508,642.0,2508.0
Số dư cuối năm,Số dư cuối năm,Số dư cuối năm,3.959.211,4.675.852,3959211.0,4675852.0
