row_label_raw,row_label_full,col_0,Tỷ giá hối đoái tại ngày > 31/12/2017,Tỷ giá hối đoái tại ngày > 31/12/2016,numeric__Tỷ giá hối đoái tại ngày > 31/12/2017,numeric__Tỷ giá hối đoái tại ngày > 31/12/2016
USD/VND,USD/VND,USD/VND,22.425,22.159,22425.0,22159.0
EUR/VND,EUR/VND,EUR/VND,26.696,23.573,26696.0,23573.0
