row_label_raw,row_label_full,col_0,31/12/2016Triệu VND(trình bày lại),31/12/2016Triệu VND(theo báo cáotrước đây),Chênh lệchTriệu VND,numeric__31/12/2016Triệu VND(trình bày lại),numeric__31/12/2016Triệu VND(theo báo cáotrước đây),numeric__Chênh lệchTriệu VND
Các khoản nợ khác,Các khoản nợ khác,Các khoản nợ khác,12.533.236,12.549.086,(15.850),12533236.0,12549086.0,-15850.0
"Các khoản lãi, phí phải trả","Các khoản lãi, phí phải trả","Các khoản lãi, phí phải trả",6.449.922,6.449.922,-,6449922.0,6449922.0,
Các khoản phải trả và công nợ khác,Các khoản phải trả và công nợ khác,Các khoản phải trả và công nợ khác,6.083.314,6.099.164,(15.850),6083314.0,6099164.0,-15850.0
Lợi nhuận chưa phân phối,Lợi nhuận chưa phân phối,Lợi nhuận chưa phân phối,5.344.461,5.300.415,44.046,5344461.0,5300415.0,44046.0
Lợi nhuận để lại năm trước,Lợi nhuận để lại năm trước,Lợi nhuận để lại năm trước,870.659,870.659,-,870659.0,870659.0,
Lợi nhuận năm nay,Lợi nhuận năm nay,Lợi nhuận năm nay,4.473.802,4.429.756,44.046,4473802.0,4429756.0,44046.0
Tổng ảnh hưởng,Tổng ảnh hưởng,Tổng ảnh hưởng,,,28.196,,,28196.0
