row_label_raw,row_label_full,Ngân hàng Nhà nước Việt NamTiền gửi của Ngân hàng tại NHNNVNTiền gửi và tiền vay của NHNNVNTại Ngân hàng,Mối quan hệ > Đại diệnchủ sở hữu,31/12/2017Triệu VNDPhải thu/(phải trả) > 93.615.296(6.303.503),31/12/2016Triệu VND > 17.382.097(11.399.055),numeric__Mối quan hệ > Đại diệnchủ sở hữu,numeric__31/12/2017Triệu VNDPhải thu/(phải trả) > 93.615.296(6.303.503),numeric__31/12/2016Triệu VND > 17.382.097(11.399.055)
Bộ Tài chínhTiền gửi tại Ngân hàngVay Bộ Tài chính,Bộ Tài chínhTiền gửi tại Ngân hàngVay Bộ Tài chính,Bộ Tài chínhTiền gửi tại Ngân hàngVay Bộ Tài chính,Bên liênquan của chủsở hữu,(165.081.565)(702.162),(42.752.358)(651.693),,,
"Mizuho Bank Ltd., Nhật BảnTiền gửi của Ngân hàng tại Mizuho Bank Ltd.,Tiền gửi của Mizuho Bank Ltd., tại Ngân hàngCho vay Mizuho Bank Ltd.,","Mizuho Bank Ltd., Nhật BảnTiền gửi của Ngân hàng tại Mizuho Bank Ltd.,Tiền gửi của Mizuho Bank Ltd., tại Ngân hàngCho vay Mizuho Bank Ltd.,","Mizuho Bank Ltd., Nhật BảnTiền gửi của Ngân hàng tại Mizuho Bank Ltd.,Tiền gửi của Mizuho Bank Ltd., tại Ngân hàngCho vay Mizuho Bank Ltd.,",Cổ đôngchiến lược,5.994.987(3.190.241)448.500,625.946(2.287.708)-,,,
Công ty TNHH Một thành viênCho thuê Tài chính VietcombankCho vayTiền gửi của Công ty tại Ngân hàng,Công ty TNHH Một thành viênCho thuê Tài chính VietcombankCho vayTiền gửi của Công ty tại Ngân hàng,Công ty TNHH Một thành viênCho thuê Tài chính VietcombankCho vayTiền gửi của Công ty tại Ngân hàng,Công ty con,2.887.769(283.897),2.326.645(208.972),,,
Công ty TNHH Chứng khoán VietcombankTiền gửi tại Ngân hàngTrái phiếu tăng vốn do Vietcombank phát hành,Công ty TNHH Chứng khoán VietcombankTiền gửi tại Ngân hàngTrái phiếu tăng vốn do Vietcombank phát hành,Công ty TNHH Chứng khoán VietcombankTiền gửi tại Ngân hàngTrái phiếu tăng vốn do Vietcombank phát hành,Công ty con,(25.956)(139.613),(12.625)-,,,
Công ty TNHH Cao ốc Vietcombank 198Tiền gửi tại Ngân hàngTiền thuê văn phòng trả trước,Công ty TNHH Cao ốc Vietcombank 198Tiền gửi tại Ngân hàngTiền thuê văn phòng trả trước,Công ty TNHH Cao ốc Vietcombank 198Tiền gửi tại Ngân hàngTiền thuê văn phòng trả trước,Công ty con,(293.206)146.682,(544.797)234.670,,,
Công ty TNHH Tài chính Việt NamTiền gửi của Ngân hàng,Công ty TNHH Cao ốc Vietcombank 198Tiền gửi tại Ngân hàngTiền thuê văn phòng trả trước > Công ty TNHH Tài chính Việt NamTiền gửi của Ngân hàng,Công ty TNHH Tài chính Việt NamTiền gửi của Ngân hàng,Công ty con,2.541.012,2.260.374,,2541012.0,2260374.0
Công ty Chuyển tiền VietcombankTiền gửi tại Ngân hàng,Công ty TNHH Cao ốc Vietcombank 198Tiền gửi tại Ngân hàngTiền thuê văn phòng trả trước > Công ty Chuyển tiền VietcombankTiền gửi tại Ngân hàng,Công ty Chuyển tiền VietcombankTiền gửi tại Ngân hàng,Công ty con,(12),(81),,-12.0,-81.0
Công ty TNHH MTV Kiều hối VietcombankTiền gửi tại Ngân hàng,Công ty TNHH Cao ốc Vietcombank 198Tiền gửi tại Ngân hàngTiền thuê văn phòng trả trước > Công ty TNHH MTV Kiều hối VietcombankTiền gửi tại Ngân hàng,Công ty TNHH MTV Kiều hối VietcombankTiền gửi tại Ngân hàng,Công ty con,(28.942),-,,-28942.0,
Công ty Liên doanh Quản lý quỹ đầu tư chứng khoán VietcombankỦy thác đầu tư trái phiếu,Công ty TNHH Cao ốc Vietcombank 198Tiền gửi tại Ngân hàngTiền thuê văn phòng trả trước > Công ty Liên doanh Quản lý quỹ đầu tư chứng khoán VietcombankỦy thác đầu tư trái phiếu,Công ty Liên doanh Quản lý quỹ đầu tư chứng khoán VietcombankỦy thác đầu tư trái phiếu,Công tyliên doanh,1.000.000,1.000.000,,1000000.0,1000000.0
