row_label_raw,row_label_full,col_0,Ảnh hưởng,Ảnh hưởng_1,numeric__Ảnh hưởng,numeric__Ảnh hưởng_1
,,,Số tiềnTỷ VND,Tỷ lệ trên lợi nhuận trước thuế %,,
Khoản mục có biến động chủ yếu,Khoản mục có biến động chủ yếu,Khoản mục có biến động chủ yếu,Khoản mục có biến động chủ yếu,Khoản mục có biến động chủ yếu,,
Tăng thu nhập từ hoạt động dịch vụ,Khoản mục có biến động chủ yếu > Tăng thu nhập từ hoạt động dịch vụ,Tăng thu nhập từ hoạt động dịch vụ,967,"11,66%",967.0,0.1166
"Tăng thu nhập từ thanh lý các khoản đầu tư góp vốn, mua cổ phần","Khoản mục có biến động chủ yếu > Tăng thu nhập từ thanh lý các khoản đầu tư góp vốn, mua cổ phần","Tăng thu nhập từ thanh lý các khoản đầu tư góp vốn, mua cổ phần",142,"1,71%",142.0,0.0171
Tăng thu nhập từ lãi tiền gửi,Khoản mục có biến động chủ yếu > Tăng thu nhập từ lãi tiền gửi,Tăng thu nhập từ lãi tiền gửi,453,"5,46%",453.0,0.0546
"Tăng thu nhập lãi từ kinh doanh, đầu tư chứng khoán nợ","Khoản mục có biến động chủ yếu > Tăng thu nhập lãi từ kinh doanh, đầu tư chứng khoán nợ","Tăng thu nhập lãi từ kinh doanh, đầu tư chứng khoán nợ",615,"7,42%",615.0,0.0742
Tăng lãi thuần từ hoạt động khác,Khoản mục có biến động chủ yếu > Tăng lãi thuần từ hoạt động khác,Tăng lãi thuần từ hoạt động khác,174,"2,10%",174.0,0.021
Giảm chỉ phí dự phòng rủi ro tín dụng,Khoản mục có biến động chủ yếu > Giảm chỉ phí dự phòng rủi ro tín dụng,Giảm chỉ phí dự phòng rủi ro tín dụng,162,"1,95%",162.0,0.0195
,,,2.513,"30,30%",2513.0,0.303
