row_label_raw,row_label_full,col_0,Số cuối năm,Đơn vị tính: VND Số đầu năm,numeric__Số cuối năm,numeric__Đơn vị tính: VND Số đầu năm
Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,,
Cho vay các bên liên quan (Thuyết minh số 30) (*),Ngắn hạn > Cho vay các bên liên quan (Thuyết minh số 30) (*),Cho vay các bên liên quan (Thuyết minh số 30) (*),356.920.000.000,11.000.000.000,356920000000.0,11000000000.0
TỔNG CỘNG,Ngắn hạn > TỔNG CỘNG,TỔNG CỘNG,356.920.000.000,11.000.000.000,356920000000.0,11000000000.0
Dài hạn,Dài hạn,Dài hạn,Dài hạn,Dài hạn,,
Cho vay các bên liên quan (Thuyết minh số 30) (**),Dài hạn > Cho vay các bên liên quan (Thuyết minh số 30) (**),Cho vay các bên liên quan (Thuyết minh số 30) (**),15.000.000.000,-,15000000000.0,
TỔNG CỘNG,Dài hạn > TỔNG CỘNG,TỔNG CỘNG,15.000.000.000,-,15000000000.0,
