row_label_raw,row_label_full,col_0,Băng cân đối kế toán,Băng cân đối kế toán_1,Báo cáo kết quả hoạt động kinh doanh,Báo cáo kết quả hoạt động kinh doanh_1,numeric__Băng cân đối kế toán,numeric__Băng cân đối kế toán_1,numeric__Báo cáo kết quả hoạt động kinh doanh,numeric__Báo cáo kết quả hoạt động kinh doanh_1
,,,Số cuối năm,Số đầu năm,Năm nay,Năm trước,,,,
Tài sản thuế thu nhập doanh nghiệp hoãn lạiChênh lệch kỳ ghi nhận doanh thu và giá vốn cho mục đích tính thuế TNDNLãi/(lỗ) chênh lệch tỷ giá chưa thực hiện do đánh giá khoản mục tiền và phải thu,Tài sản thuế thu nhập doanh nghiệp hoãn lạiChênh lệch kỳ ghi nhận doanh thu và giá vốn cho mục đích tính thuế TNDNLãi/(lỗ) chênh lệch tỷ giá chưa thực hiện do đánh giá khoản mục tiền và phải thu,Tài sản thuế thu nhập doanh nghiệp hoãn lạiChênh lệch kỳ ghi nhận doanh thu và giá vốn cho mục đích tính thuế TNDNLãi/(lỗ) chênh lệch tỷ giá chưa thực hiện do đánh giá khoản mục tiền và phải thu,1.316.838.535,1.258.758.702,58.079.833,(1.258.758.702),1316838535.0,1258758702.0,58079833.0,-1258758702.0
Tài sản thuế thu nhập doanh nghiệp hoãn lạiChênh lệch kỳ ghi nhận doanh thu và giá vốn cho mục đích tính thuế TNDNLãi/(lỗ) chênh lệch tỷ giá chưa thực hiện do đánh giá khoản mục tiền và phải thu,Tài sản thuế thu nhập doanh nghiệp hoãn lạiChênh lệch kỳ ghi nhận doanh thu và giá vốn cho mục đích tính thuế TNDNLãi/(lỗ) chênh lệch tỷ giá chưa thực hiện do đánh giá khoản mục tiền và phải thu,Tài sản thuế thu nhập doanh nghiệp hoãn lạiChênh lệch kỳ ghi nhận doanh thu và giá vốn cho mục đích tính thuế TNDNLãi/(lỗ) chênh lệch tỷ giá chưa thực hiện do đánh giá khoản mục tiền và phải thu,799.356.573,1.196.172.016,(396.815.443),(1.196.172.016),799356573.0,1196172016.0,-396815443.0,-1196172016.0
Tài sản thuế thu nhập doanh nghiệp hoãn lạiChênh lệch kỳ ghi nhận doanh thu và giá vốn cho mục đích tính thuế TNDNLãi/(lỗ) chênh lệch tỷ giá chưa thực hiện do đánh giá khoản mục tiền và phải thu,Tài sản thuế thu nhập doanh nghiệp hoãn lạiChênh lệch kỳ ghi nhận doanh thu và giá vốn cho mục đích tính thuế TNDNLãi/(lỗ) chênh lệch tỷ giá chưa thực hiện do đánh giá khoản mục tiền và phải thu,Tài sản thuế thu nhập doanh nghiệp hoãn lạiChênh lệch kỳ ghi nhận doanh thu và giá vốn cho mục đích tính thuế TNDNLãi/(lỗ) chênh lệch tỷ giá chưa thực hiện do đánh giá khoản mục tiền và phải thu,2.116.195.108,2.454.930.718,,,2116195108.0,2454930718.0,,
Chi phí thuế thu nhập doanh nghiệp hoãn lại tính vào kết quả kinh doanh riêng,Chi phí thuế thu nhập doanh nghiệp hoãn lại tính vào kết quả kinh doanh riêng,Chi phí thuế thu nhập doanh nghiệp hoãn lại tính vào kết quả kinh doanh riêng,,,(338.735.610),(2.454.930.718),,,-338735610.0,-2454930718.0
