row_label_raw,row_label_full,col_0,Đơn vị tính: VND > Số cuối năm,Đơn vị tính: VND > Số đầu năm,numeric__Đơn vị tính: VND > Số cuối năm,numeric__Đơn vị tính: VND > Số đầu năm
Tiền mặt,Tiền mặt,Tiền mặt,665.039.332,864.441.282,665039332.0,864441282.0
Tiền gửi ngân hàng,Tiền gửi ngân hàng,Tiền gửi ngân hàng,1.109.125.400.211,933.057.539.425,1109125400211.0,933057539425.0
Các khoản tương đương tiền (*),Các khoản tương đương tiền (*),Các khoản tương đương tiền (*),406.428.547.484,171.249.362.660,406428547484.0,171249362660.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,1.516.218.987.027,1.105.171.343.367,1516218987027.0,1105171343367.0
