row_label_raw,row_label_full,Bên liên quan,Mối quan hệ,numeric__Mối quan hệ
"Công ty Cổ phần Tập đoàn An Phát Holdings (""Công ty An Phát Holdings"")","Công ty Cổ phần Tập đoàn An Phát Holdings (""Công ty An Phát Holdings"")","Công ty Cổ phần Tập đoàn An Phát Holdings (""Công ty An Phát Holdings"")",Công ty mẹ,
"Công ty Cổ phần An Tiến Industries (""Công ty An Tiến"")","Công ty Cổ phần An Tiến Industries (""Công ty An Tiến"")","Công ty Cổ phần An Tiến Industries (""Công ty An Tiến"")",Công ty con,
"Công ty Cổ phần Khu công nghiệp Kỹ thuật cao An Phát (""Công ty An Phát Complex"")","Công ty Cổ phần Khu công nghiệp Kỹ thuật cao An Phát (""Công ty An Phát Complex"")","Công ty Cổ phần Khu công nghiệp Kỹ thuật cao An Phát (""Công ty An Phát Complex"")",Công ty con,
"An Thanh Bicsol Singapore PTE. Ltd. (""Công ty An Thành Singapore"")","An Thanh Bicsol Singapore PTE. Ltd. (""Công ty An Thành Singapore"")","An Thanh Bicsol Singapore PTE. Ltd. (""Công ty An Thành Singapore"")",Công ty con,
"Công ty Cổ phần An Thành Bicsol (""Công ty An Thành"")","Công ty Cổ phần An Thành Bicsol (""Công ty An Thành"")","Công ty Cổ phần An Thành Bicsol (""Công ty An Thành"")",Công ty con,
"Công ty Cổ phần Liên vận An Tín (""Công ty An Tín"")","Công ty Cổ phần Liên vận An Tín (""Công ty An Tín"")","Công ty Cổ phần Liên vận An Tín (""Công ty An Tín"")",Công ty con,
"Công ty Cổ phần Khu công nghiệp Kỹ thuật cao An Phát 1 (""Công ty An Phát Complex 1"")","Công ty Cổ phần Khu công nghiệp Kỹ thuật cao An Phát 1 (""Công ty An Phát Complex 1"")","Công ty Cổ phần Khu công nghiệp Kỹ thuật cao An Phát 1 (""Công ty An Phát Complex 1"")",Công ty con,
"Công ty Cổ phần Nhựa Bao bì An Vinh (""Công ty An Vinh"")","Công ty Cổ phần Nhựa Bao bì An Vinh (""Công ty An Vinh"")","Công ty Cổ phần Nhựa Bao bì An Vinh (""Công ty An Vinh"")",Công ty con,
"An Phat International, Inc.","An Phat International, Inc.","An Phat International, Inc.",Công ty con,
"AFC EcoPlastics, LLC.","AFC EcoPlastics, LLC.","AFC EcoPlastics, LLC.",Công ty con,
"Công ty Cổ phần Nhựa Hà Nội (""Công ty Nhựa Hà Nội"")","Công ty Cổ phần Nhựa Hà Nội (""Công ty Nhựa Hà Nội"")","Công ty Cổ phần Nhựa Hà Nội (""Công ty Nhựa Hà Nội"")",Công ty liên kết,
