row_label_raw,row_label_full,col_0,Số cuối năm,Số cuối năm_1,Đơn vị tính: VND > Số đầu năm,Đơn vị tính: VND > Số đầu năm_1,numeric__Số cuối năm,numeric__Số cuối năm_1,numeric__Đơn vị tính: VND > Số đầu năm,numeric__Đơn vị tính: VND > Số đầu năm_1
,,,Giá gốc,Dự phòng,Giá gốc,Dự phòng,,,,
Hàng mua đang đi đường,Hàng mua đang đi đường,Hàng mua đang đi đường,75.165.665.694,-,108.018.016.756,-,75165665694.0,,108018016756.0,
Nguyên vật liệu,Nguyên vật liệu,Nguyên vật liệu,236.337.085.492,-,508.719.057.466,-,236337085492.0,,508719057466.0,
"Công cụ, dụng cụ","Công cụ, dụng cụ","Công cụ, dụng cụ",21.401.425.834,-,23.221.960.248,-,21401425834.0,,23221960248.0,
Chi phí sản xuất kinh doanh dở dang,Chi phí sản xuất kinh doanh dở dang,Chi phí sản xuất kinh doanh dở dang,5.588.020.358,-,5.114.654.886,-,5588020358.0,,5114654886.0,
Thành phẩm,Thành phẩm,Thành phẩm,109.206.490.703,-,78.840.194.993,-,109206490703.0,,78840194993.0,
Hàng hóa,Hàng hóa,Hàng hóa,49.149.103,-,-,,49149103.0,,,
Hàng gửi đi bán,Hàng gửi đi bán,Hàng gửi đi bán,53.691.587.541,-,110.373.175.034,-,53691587541.0,,110373175034.0,
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,501.439.424.725,-,834.287.059.383,-,501439424725.0,,834287059383.0,
