row_label_raw,row_label_full,col_0,Số cuối năm,Đơn vị tính: VND Số đầu năm,numeric__Số cuối năm,numeric__Đơn vị tính: VND Số đầu năm
Trả trước cho các bên khác,Trả trước cho các bên khác,Trả trước cho các bên khác,26.375.562.913,1.083.131.231,26375562913.0,1083131231.0
Trả trước cho các bên liên quan(Thuyết minh số 30),Trả trước cho các bên liên quan(Thuyết minh số 30),Trả trước cho các bên liên quan(Thuyết minh số 30),1.000.000.000,5.378.711.786,1000000000.0,5378711786.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,27.375.562.913,6.461.843.017,27375562913.0,6461843017.0
