row_label_raw,row_label_full,col_0,Số cuối năm,Đơn vị tính: VND Số đầu năm,numeric__Số cuối năm,numeric__Đơn vị tính: VND Số đầu năm
Phải thu từ khách hàng khác,Phải thu từ khách hàng khác,Phải thu từ khách hàng khác,180.354.023.953,187.778.183.410,180354023953.0,187778183410.0
Phải thu ngắn hạn từ các bên liên quan(Thuyết minh số 30),Phải thu ngắn hạn từ các bên liên quan(Thuyết minh số 30),Phải thu ngắn hạn từ các bên liên quan(Thuyết minh số 30),29.788.914.149,577.559.311.677,29788914149.0,577559311677.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,210.142.938.102,765.337.495.087,210142938102.0,765337495087.0
