row_label_raw,row_label_full,Bên liên quan,Mối quan hệ,Nội dung nghiệp vụ,Năm nay,Đơn vị tính: VND,numeric__Mối quan hệ,numeric__Nội dung nghiệp vụ,numeric__Năm nay,numeric__Đơn vị tính: VND
An Phat International. Inc.,An Phat International. Inc.,An Phat International. Inc.,Công ty con,Mua hàng hóa,51.622.466.427,1.889.600,,,51622466427.0,1889600.0
An Phat International. Inc.,An Phat International. Inc.,An Phat International. Inc.,Công ty con,Thanh toán tiền hàng,51.601.411.663,-,,,51601411663.0,
An Phat International. Inc.,An Phat International. Inc.,An Phat International. Inc.,Công ty con,Doanh thu bán hàng và cung cấp dịch vụ,20.660.454.223,176.888.821.110,,,20660454223.0,176888821110.0
An Phat International. Inc.,An Phat International. Inc.,An Phat International. Inc.,Công ty con,Thu tiền hàng,44.446.266.755,233.412.879.455,,,44446266755.0,233412879455.0
An Phat International. Inc.,An Phat International. Inc.,An Phat International. Inc.,Công ty con,Góp vốn,-,227.805.000.000,,,,227805000000.0
Công ty An Tín,Công ty An Tín,Công ty An Tín,Công ty con,Mua hàng hóa dịch vụ,70.803.232.891,219.215.974.511,,,70803232891.0,219215974511.0
Công ty An Tín,Công ty An Tín,Công ty An Tín,Công ty con,Thanh toán tiền hàng và phí dịch vụ,76.482.020.170,246.145.450.958,,,76482020170.0,246145450958.0
Công ty An Phát Complex,Công ty An Phát Complex,Công ty An Phát Complex,Công ty con,Cho vay,536.465.000.000,31.000.000.000,,,536465000000.0,31000000000.0
Công ty An Phát Complex,Công ty An Phát Complex,Công ty An Phát Complex,Công ty con,Lãi cho vay,14.812.136.575,23.630.137,,,14812136575.0,23630137.0
Công ty An Phát Complex,Công ty An Phát Complex,Công ty An Phát Complex,Công ty con,Thu hồi gốc vay,289.485.000.000,20.000.000.000,,,289485000000.0,20000000000.0
Công ty An Phát Complex,Công ty An Phát Complex,Công ty An Phát Complex,Công ty con,Thu tiền lãi cho vay,2.572.527.396,-,,,2572527396.0,
Công ty An Phát Complex,Công ty An Phát Complex,Công ty An Phát Complex,Công ty con,Gốc BCC đã thu,-,210.000.000.000,,,,210000000000.0
Công ty An Phát Complex,Công ty An Phát Complex,Công ty An Phát Complex,Công ty con,Lãi BCC đã thu,-,73.414.344.822,,,,73414344822.0
"AFC Ecoplastics, LLC.","AFC Ecoplastics, LLC.","AFC Ecoplastics, LLC.",Công ty con,Doanh thu bán hàng và cung cấp dịch vụ,26.991.698.021,41.836.779.316,,,26991698021.0,41836779316.0
"AFC Ecoplastics, LLC.","AFC Ecoplastics, LLC.","AFC Ecoplastics, LLC.",Công ty con,Thu tiền hàng và dịch vụ,26.220.978.264,43.429.098.349,,,26220978264.0,43429098349.0
Công ty PBAT,Công ty PBAT,Công ty PBAT,Công ty con (Từ ngày 29 tháng 6 năm 2023),Cho vay,98.940.000.000,-,,,98940000000.0,
Công ty PBAT,Công ty PBAT,Công ty PBAT,Công ty con (Từ ngày 29 tháng 6 năm 2023),Lãi cho vay,6.014.336.439,4.703.974.200,,,6014336439.0,4703974200.0
Công ty PBAT,Công ty PBAT,Công ty PBAT,Công ty con (Từ ngày 29 tháng 6 năm 2023),Mua xe,1.000.000.000,-,,,1000000000.0,
Công ty PBAT,Công ty PBAT,Công ty PBAT,Công ty con (Từ ngày 29 tháng 6 năm 2023),Thanh toán tiền mua xe,1.000.000.000,-,,,1000000000.0,
Công ty Ankor,Công ty Ankor,Công ty Ankor,Công ty con (Từ ngày 30 tháng 6 năm 2023),Mua dịch vụ,5.059.836.325,105.220.500,,,5059836325.0,105220500.0
Công ty Ankor,Công ty Ankor,Công ty Ankor,Công ty con (Từ ngày 30 tháng 6 năm 2023),Thanh toán tiền hàng,1.926.615.137,-,,,1926615137.0,
Công ty Ankor,Công ty Ankor,Công ty Ankor,Công ty con (Từ ngày 30 tháng 6 năm 2023),Doanh thu bán hàng và cung cấp dịch vụ,2.269.377.600,15.670.293.760,,,2269377600.0,15670293760.0
Công ty Ankor,Công ty Ankor,Công ty Ankor,Công ty con (Từ ngày 30 tháng 6 năm 2023),Thu tiền hàng và dịch vụ,4.111.986.960,12.654.240.510,,,4111986960.0,12654240510.0
Công ty An Cường,Công ty An Cường,Công ty An Cường,Công ty cùng Tập đoàn,Doanh thu bán hàng và cung cấp dịch vụ,40.502.199.118,238.426.719.344,,,40502199118.0,238426719344.0
Công ty An Cường,Công ty An Cường,Công ty An Cường,Công ty cùng Tập đoàn,Thu tiền hàng và dịch vụ,161.885.841.157,241.226.017.638,,,161885841157.0,241226017638.0
Công ty Nhựa Hà Nội,Công ty Nhựa Hà Nội,Công ty Nhựa Hà Nội,Công ty liên kết,Cổ tức được chia,17.286.257.000,-,,,17286257000.0,
Công ty Nhựa Hà Nội,Công ty Nhựa Hà Nội,Công ty Nhựa Hà Nội,Công ty liên kết,Nhận cổ tức bằng tiền,17.286.257.000,-,,,17286257000.0,
