row_label_raw,row_label_full,col_0,Số cuối năm > Giá trị,Số cuối năm > Số có khả năngtrả nợ,Số đầu năm > Giá trị,Số đầu năm > Số có khả năngtrả nợ,numeric__Số cuối năm > Giá trị,numeric__Số cuối năm > Số có khả năngtrả nợ,numeric__Số đầu năm > Giá trị,numeric__Số đầu năm > Số có khả năngtrả nợ
Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,,,,
Phải trả người bán,Ngắn hạn > Phải trả người bán,Phải trả người bán,237.534.280.479,237.534.280.479,402.750.885.879,402.750.885.879,237534280479.0,237534280479.0,402750885879.0,402750885879.0
Công ty Gulf PolymersDistribution FZCO,Ngắn hạn > Công ty Gulf PolymersDistribution FZCO,Công ty Gulf PolymersDistribution FZCO,96.364.749.545,96.364.749.545,35.791.127.026,35.791.127.026,96364749545.0,96364749545.0,35791127026.0,35791127026.0
Chevron PhillipsChemicals Asia Pte Ltd,Ngắn hạn > Chevron PhillipsChemicals Asia Pte Ltd,Chevron PhillipsChemicals Asia Pte Ltd,27.412.800.880,27.412.800.880,15.215.124.278,15.215.124.278,27412800880.0,27412800880.0,15215124278.0,15215124278.0
Khác,Ngắn hạn > Khác,Khác,113.756.730.054,113.756.730.054,351.744.634.575,351.744.634.575,113756730054.0,113756730054.0,351744634575.0,351744634575.0
Phải trả cho các bên liênquan (Thuyết minh số 30),Ngắn hạn > Phải trả cho các bên liênquan (Thuyết minh số 30),Phải trả cho các bên liênquan (Thuyết minh số 30),20.527.785.042,20.527.785.042,46.856.071.608,46.856.071.608,20527785042.0,20527785042.0,46856071608.0,46856071608.0
TỔNG CỘNG,Ngắn hạn > TỔNG CỘNG,TỔNG CỘNG,258.062.065.521,258.062.065.521,449.606.957.487,449.606.957.487,258062065521.0,258062065521.0,449606957487.0,449606957487.0
