row_label_raw,row_label_full,Đối tượng,Số cuối năm > Giá gốcVND,Số cuối năm > Giá trị có thểthu hồiVND,Số đầu năm > Giá gốcVND,Số đầu năm > Giá trị có thểthu hồiVND,numeric__Số cuối năm > Giá gốcVND,numeric__Số cuối năm > Giá trị có thểthu hồiVND,numeric__Số đầu năm > Giá gốcVND,numeric__Số đầu năm > Giá trị có thểthu hồiVND
"Phải thu, cho vay khó có khả năngthu hồi","Phải thu, cho vay khó có khả năngthu hồi","Phải thu, cho vay khó có khả năngthu hồi",121.641.902.015,50.701.270.446,248.035.137.663,46.092.611.858,121641902015.0,50701270446.0,248035137663.0,46092611858.0
Phải thu ngắn hạn của khách hàng,Phải thu ngắn hạn của khách hàng,Phải thu ngắn hạn của khách hàng,121.641.902.015,50.701.270.446,248.035.137.663,46.092.611.858,121641902015.0,50701270446.0,248035137663.0,46092611858.0
