row_label_raw,row_label_full,col_0,Số cuối năm,Số đầu năm,numeric__Số cuối năm,numeric__Số đầu năm
,,,VND,VND,,
Các khoản tương đương tiền,Các khoản tương đương tiền,Các khoản tương đương tiền,Các khoản tương đương tiền,Các khoản tương đương tiền,,
Gử tiền vào tài khoản tập trung của Công ty Cổ phần FPT,Các khoản tương đương tiền > Gử tiền vào tài khoản tập trung của Công ty Cổ phần FPT,Gử tiền vào tài khoản tập trung của Công ty Cổ phần FPT,7.679.609.287,1.328.334.605,7679609287.0,1328334605.0
Công nợ phải thu,Công nợ phải thu,Công nợ phải thu,Công nợ phải thu,Công nợ phải thu,,
Công ty Cổ phần FPT - Phải thu khác,Công nợ phải thu > Công ty Cổ phần FPT - Phải thu khác,Công ty Cổ phần FPT - Phải thu khác,128.639.307,116.567.450,128639307.0,116567450.0
Công ty TNHH Hệ thống Thông tin FPT (FIS),Công nợ phải thu > Công ty TNHH Hệ thống Thông tin FPT (FIS),Công ty TNHH Hệ thống Thông tin FPT (FIS),770.237.239,1.453.118.802,770237239.0,1453118802.0
Công ty Cổ phần Bán lẻ Kỹ thuật số FPT (FRT),Công nợ phải thu > Công ty Cổ phần Bán lẻ Kỹ thuật số FPT (FRT),Công ty Cổ phần Bán lẻ Kỹ thuật số FPT (FRT),1.832.604.753,1.773.262.507,1832604753.0,1773262507.0
Công ty TNHH Thương mại FPT (FTG),Công nợ phải thu > Công ty TNHH Thương mại FPT (FTG),Công ty TNHH Thương mại FPT (FTG),273.255.255,295.359.719,273255255.0,295359719.0
Công ty TNHH Phần mềm FPT (FSO),Công nợ phải thu > Công ty TNHH Phần mềm FPT (FSO),Công ty TNHH Phần mềm FPT (FSO),1.436.703.374,5.291.751.712,1436703374.0,5291751712.0
Công nợ phải trả,Công nợ phải trả,Công nợ phải trả,Công nợ phải trả,Công nợ phải trả,,
Công ty Cổ phần FPT- Hàng hóa dịch vụ,Công nợ phải trả > Công ty Cổ phần FPT- Hàng hóa dịch vụ,Công ty Cổ phần FPT- Hàng hóa dịch vụ,13.926.676.496,15.864.410.685,13926676496.0,15864410685.0
Công ty Cổ phần FPT- cổ tức,Công nợ phải trả > Công ty Cổ phần FPT- cổ tức,Công ty Cổ phần FPT- cổ tức,62.570.941.000,-,62570941000.0,
Công ty TNHH Hệ thống Thông tin FPT (FIS),Công nợ phải trả > Công ty TNHH Hệ thống Thông tin FPT (FIS),Công ty TNHH Hệ thống Thông tin FPT (FIS),66.693.678.700,17.500.844.739,66693678700.0,17500844739.0
Công ty TNHH Phần mềm FPT (FSO),Công nợ phải trả > Công ty TNHH Phần mềm FPT (FSO),Công ty TNHH Phần mềm FPT (FSO),1.754.830,1.013.544.903,1754830.0,1013544903.0
Công ty Cổ phần Bán lẻ Kỹ thuật số FPT (FRT),Công nợ phải trả > Công ty Cổ phần Bán lẻ Kỹ thuật số FPT (FRT),Công ty Cổ phần Bán lẻ Kỹ thuật số FPT (FRT),520.914.079,252.685.856,520914079.0,252685856.0
Công ty TNHH Phân phối FPT (FDC),Công nợ phải trả > Công ty TNHH Phân phối FPT (FDC),Công ty TNHH Phân phối FPT (FDC),14.052.672.921,32.697.023.093,14052672921.0,32697023093.0
Công ty TNHH Thương mại FPT (FTG),Công nợ phải trả > Công ty TNHH Thương mại FPT (FTG),Công ty TNHH Thương mại FPT (FTG),78.232.770,81.783.240,78232770.0,81783240.0
Công ty TNHH Sản phẩm Công nghệ FPT (FTP),Công nợ phải trả > Công ty TNHH Sản phẩm Công nghệ FPT (FTP),Công ty TNHH Sản phẩm Công nghệ FPT (FTP),-,102.135.000,,102135000.0
