row_label_raw,row_label_full,col_0,31/12/2015,31/12/2014Trình bày lại,numeric__31/12/2015,numeric__31/12/2014Trình bày lại
,,,Triệu VND,Triệu VND,,
"Phải trả cán bộ, công nhân viên","Phải trả cán bộ, công nhân viên","Phải trả cán bộ, công nhân viên",1.432.295,1.503.125,1432295.0,1503125.0
Khác,Khác,Khác,251.678,75.571,251678.0,75571.0
,,,1.683.973,1.578.696,1683973.0,1578696.0
