row_label_raw,row_label_full,col_0,Nơi thành lập (hoặc đăng ký) và hoạt động,Tỷ lệ sở hữu %,Tỷ lệ biểu quyết %,Giá trị đầu tư tại ngày 31/12/2015 Triệu VND,Giá trị đầu tư tại ngày 31/12/2014 Triệu VND,Hoạt động chính,numeric__Nơi thành lập (hoặc đăng ký) và hoạt động,numeric__Tỷ lệ sở hữu %,numeric__Tỷ lệ biểu quyết %,numeric__Giá trị đầu tư tại ngày 31/12/2015 Triệu VND,numeric__Giá trị đầu tư tại ngày 31/12/2014 Triệu VND,numeric__Hoạt động chính
Ngân hàng TNHH Indovina,Ngân hàng TNHH Indovina,Ngân hàng TNHH Indovina,"97A Nguyễn Văn Trỗi, Phường 12, Quận Phú Nhuận, Tp. Hồ Chí Minh",50,50,1.688.788,1.688.788,"Cung cấp các dịch vụ ngân hàng như tiền gửi, cho vay, dịch vụ thể, L/C, chuyển tiền...",,50.0,50.0,1688788.0,1688788.0,
Công ty TNHH Bảo hiểm Nhân thọ Vietinbank Aviva,Công ty TNHH Bảo hiểm Nhân thọ Vietinbank Aviva,Công ty TNHH Bảo hiểm Nhân thọ Vietinbank Aviva,"Phòng 1001B, Tầng 10, Tháp B, Tòa nhà Handi Resco, 512 Kim Mã, Ba Đình, Hà Nội",50,50,400.000,400.000,- Kinh doanh bảo hiểm nhân thọ- Kinh doanh bảo hiểm sức khỏe- Kinh doanh tái bảo hiểm,,50.0,50.0,400000.0,400000.0,
Công ty TNHH Bảo hiểm Nhân thọ Vietinbank Aviva,Công ty TNHH Bảo hiểm Nhân thọ Vietinbank Aviva,Công ty TNHH Bảo hiểm Nhân thọ Vietinbank Aviva,"Phòng 1001B, Tầng 10, Tháp B, Tòa nhà Handi Resco, 512 Kim Mã, Ba Đình, Hà Nội",50,50,2.088.788,2.088.788,- Kinh doanh bảo hiểm nhân thọ- Kinh doanh bảo hiểm sức khỏe- Kinh doanh tái bảo hiểm,,50.0,50.0,2088788.0,2088788.0,
