row_label_raw,row_label_full,col_0,31/12/2015,31/12/2014,numeric__31/12/2015,numeric__31/12/2014
,,,Triệu VND,Triệu VND,,
Chứng khoán đầu tư sẵn sàng để bán,Chứng khoán đầu tư sẵn sàng để bán,Chứng khoán đầu tư sẵn sàng để bán,107.619.612,85.964.781,107619612.0,85964781.0
Chứng khoán Nợ,Chứng khoán Nợ,Chứng khoán Nợ,107.345.576,85.920.758,107345576.0,85920758.0
- Chứng khoán Chính phủ (*),- Chứng khoán Chính phủ (*),- Chứng khoán Chính phủ (*),39.464.436,41.995.428,39464436.0,41995428.0
- Chứng khoán Nợ do các TCTD khác trong nước phát hành,- Chứng khoán Nợ do các TCTD khác trong nước phát hành,- Chứng khoán Nợ do các TCTD khác trong nước phát hành,16.554.359,8.225.653,16554359.0,8225653.0
- Chứng khoán Nợ do các TCKT trong nước phát hành,- Chứng khoán Nợ do các TCKT trong nước phát hành,- Chứng khoán Nợ do các TCKT trong nước phát hành,51.326.781,35.699.677,51326781.0,35699677.0
Chứng khoán Vốn,Chứng khoán Vốn,Chứng khoán Vốn,274.036,44.023,274036.0,44023.0
- Chứng khoán Vốn do các TCKT trong nước phát hành,- Chứng khoán Vốn do các TCKT trong nước phát hành,- Chứng khoán Vốn do các TCKT trong nước phát hành,274.036,44.023,274036.0,44023.0
Dự phòng rủi ro chứng khoán đầu tư sẵn sàng để bán,Dự phòng rủi ro chứng khoán đầu tư sẵn sàng để bán,Dự phòng rủi ro chứng khoán đầu tư sẵn sàng để bán,(444.190),(239.454),-444190.0,-239454.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
- Dự phòng giảm giá chứng khoán vốn đầu tư sẵn sàng để bán,Trong đó: > - Dự phòng giảm giá chứng khoán vốn đầu tư sẵn sàng để bán,- Dự phòng giảm giá chứng khoán vốn đầu tư sẵn sàng để bán,(62.164),(15.990),-62164.0,-15990.0
- Dự phòng chung chứng khoán nợ đầu tư sẵn sàng để bán,Trong đó: > - Dự phòng chung chứng khoán nợ đầu tư sẵn sàng để bán,- Dự phòng chung chứng khoán nợ đầu tư sẵn sàng để bán,(382.026),(223.464),-382026.0,-223464.0
- Dự phòng cụ thể chứng khoán nợ đầu tư sẵn sàng để bán,- Dự phòng cụ thể chứng khoán nợ đầu tư sẵn sàng để bán,- Dự phòng cụ thể chứng khoán nợ đầu tư sẵn sàng để bán,-,-,,
,,,107.175.422,85.725.327,107175422.0,85725327.0
Chứng khoán đầu tư giữ đến ngày đáo hạn,- Dự phòng cụ thể chứng khoán nợ đầu tư sẵn sàng để bán > Chứng khoán đầu tư giữ đến ngày đáo hạn,Chứng khoán đầu tư giữ đến ngày đáo hạn,12.928.649,6.708.858,12928649.0,6708858.0
Chứng khoán Chính phủ,- Dự phòng cụ thể chứng khoán nợ đầu tư sẵn sàng để bán > Chứng khoán Chính phủ,Chứng khoán Chính phủ,2.200.000,2.200.000,2200000.0,2200000.0
Chứng khoán Nợ do các TCKT trong nước phát hành,- Dự phòng cụ thể chứng khoán nợ đầu tư sẵn sàng để bán > Chứng khoán Nợ do các TCKT trong nước phát hành,Chứng khoán Nợ do các TCKT trong nước phát hành,10.728.649,4.508.858,10728649.0,4508858.0
Dự phòng rủi ro chứng khoán đầu tư giữ đến ngày đáo hạn,- Dự phòng cụ thể chứng khoán nợ đầu tư sẵn sàng để bán > Dự phòng rủi ro chứng khoán đầu tư giữ đến ngày đáo hạn,Dự phòng rủi ro chứng khoán đầu tư giữ đến ngày đáo hạn,(1.390.677),(387.153),-1390677.0,-387153.0
,,,11.537.972,6.321.705,11537972.0,6321705.0
Tổng,- Dự phòng cụ thể chứng khoán nợ đầu tư sẵn sàng để bán > Tổng,Tổng,118.713.394,92.047.032,118713394.0,92047032.0
