row_label_raw,row_label_full,col_0,Dự phòng chứng khoán đầu tư sẵn sàng để bán,Dự phòng chứng khoán đầu tư sẵn sàng để bán_1,Dự phòng chứng khoán đầu tư giữ đến ngày đáo hạn,Dự phòng chứng khoán đầu tư giữ đến ngày đáo hạn_1,Tổng cộng,numeric__Dự phòng chứng khoán đầu tư sẵn sàng để bán,numeric__Dự phòng chứng khoán đầu tư sẵn sàng để bán_1,numeric__Dự phòng chứng khoán đầu tư giữ đến ngày đáo hạn,numeric__Dự phòng chứng khoán đầu tư giữ đến ngày đáo hạn_1,numeric__Tổng cộng
,,,CK nợ của TCKT chưa niêm yết,Chứng khoán vốn,CK nợ của TCKT chưa niêm yết,CK nợ khác,Tổng cộng,,,,,
,,,Triệu VND,Triệu VND,Triệu VND,Triệu VND,Triệu VND,,,,,
Tại ngày 01/01/2014,Tại ngày 01/01/2014,Tại ngày 01/01/2014,101.722,27.802,2.901,-,132.425,101722.0,27802.0,2901.0,,132425.0
Dự phòng trích lập/(hoàn nhập) trong năm,Dự phòng trích lập/(hoàn nhập) trong năm,Dự phòng trích lập/(hoàn nhập) trong năm,121.742,(11.812),499.828,-,609.758,121742.0,-11812.0,499828.0,,609758.0
Sử dụng nguồn dự phòng trong năm,Sử dụng nguồn dự phòng trong năm,Sử dụng nguồn dự phòng trong năm,-,-,(115.576),-,(115.576),,,-115576.0,,-115576.0
Tại ngày 31/12/2014,Tại ngày 31/12/2014,Tại ngày 31/12/2014,223.464,15.990,387.153,-,626.607,223464.0,15990.0,387153.0,,626607.0
